2018-12-29 12:15:51:364 CN: new_year_set, uid:5s1094p11877336, accumulative success, id:2
2018-12-30 22:04:07:064 CN: new_year_set, uid:14s1091p7903035, accumulative success, id:9
2018-12-30 22:14:02:358 CN: new_year_set, uid:2s1098p11292470, accumulative success, id:9
2018-12-30 22:51:21:779 CN: new_year_set, uid:24s1097p11297855, accumulative success, id:9
2018-12-30 23:36:24:549 CN: new_year_set, uid:5s1098p11289270, accumulative success, id:9
2018-12-30 23:48:50:975 CN: new_year_set, uid:3s1097p11282818, accumulative success, id:9
2018-12-31 00:29:09:776 CN: new_year_set, uid:56s1100p11324473, accumulative success, id:2
2018-12-31 00:29:15:016 CN: new_year_set, uid:56s1100p11324473, accumulative success, id:5
2018-12-31 00:45:13:248 CN: new_year_set, uid:3s1091p11246343, accumulative success, id:9
2018-12-31 06:25:55:257 CN: new_year_set, uid:34s1093p11844505, accumulative success, id:20
2018-12-31 08:35:29:066 CN: new_year_set, uid:19s1100p11651705, accumulative success, id:14
2018-12-31 08:48:01:763 CN: new_year_set, uid:6s1095p11269354, accumulative success, id:2
2018-12-31 08:48:04:342 CN: new_year_set, uid:6s1095p11269354, accumulative success, id:5
2018-12-31 08:55:31:240 CN: new_year_set, uid:3s1097p4648378, accumulative success, id:2
2018-12-31 08:55:32:776 CN: new_year_set, uid:3s1097p4648378, accumulative success, id:5
2018-12-31 08:57:45:988 CN: new_year_set, uid:4s1100p7498633, accumulative success, id:5
2018-12-31 09:12:22:665 CN: new_year_set, uid:3s1098p11294722, accumulative success, id:9
2018-12-31 09:13:27:530 CN: new_year_set, uid:4s1100p22016079, accumulative success, id:9
2018-12-31 09:43:19:033 CN: new_year_set, uid:3s1098p11294722, accumulative success, id:14
2018-12-31 10:03:59:319 CN: new_year_set, uid:24s1097p11279572, accumulative success, id:14
2018-12-31 10:17:58:590 CN: new_year_set, uid:6s1099p14907753, accumulative success, id:14
2018-12-31 10:32:21:841 CN: new_year_set, uid:14s1097p11285419, accumulative success, id:14
2018-12-31 11:07:30:430 CN: new_year_set, uid:4s1096p5359270, accumulative success, id:9
2018-12-31 11:43:21:256 CN: new_year_set, uid:93s1097p11283206, accumulative success, id:14
2018-12-31 11:49:10:958 CN: new_year_set, uid:4s1096p11273981, accumulative success, id:9
2018-12-31 11:56:15:254 CN: new_year_set, uid:2s1095p11264655, accumulative success, id:9
2018-12-31 12:40:59:216 CN: new_year_set, uid:56s1100p11264380, accumulative success, id:2
2018-12-31 12:41:01:448 CN: new_year_set, uid:56s1100p11264380, accumulative success, id:5
2018-12-31 12:41:04:297 CN: new_year_set, uid:56s1100p11264380, accumulative success, id:9
2018-12-31 12:46:11:917 CN: new_year_set, uid:4s1091p18791321, accumulative success, id:5
2018-12-31 13:07:17:531 CN: new_year_set, uid:2s1098p11292470, accumulative success, id:14
2018-12-31 13:19:38:092 CN: new_year_set, uid:3s1097p4648378, accumulative success, id:9
2018-12-31 13:38:56:536 CN: new_year_set, uid:56s1100p12817518, accumulative success, id:14
2018-12-31 13:47:24:606 CN: new_year_set, uid:24s1095p11268229, accumulative success, id:14
2018-12-31 14:01:36:803 CN: new_year_set, uid:16s1094p21859653, accumulative success, id:2
2018-12-31 14:16:52:524 CN: new_year_set, uid:18s1094p8729821, accumulative success, id:2
2018-12-31 14:18:57:936 CN: new_year_set, uid:56s1100p11264380, accumulative success, id:14
2018-12-31 14:20:07:541 CN: new_year_set, uid:56s1099p9985594, accumulative success, id:20
2018-12-31 14:53:57:508 CN: new_year_set, uid:3s1097p11282818, accumulative success, id:14
2018-12-31 15:17:04:793 CN: new_year_set, uid:6s1094p11262479, accumulative success, id:14
2018-12-31 15:27:36:871 CN: new_year_set, uid:6s1091p10829138, accumulative success, id:14
2018-12-31 16:49:39:465 CN: new_year_set, uid:56s1099p11293253, accumulative success, id:20
2018-12-31 18:56:23:083 CN: new_year_set, uid:14s1091p7903035, accumulative success, id:14
2018-12-31 19:19:48:212 CN: new_year_set, uid:56s1100p11324473, accumulative success, id:9
2018-12-31 19:19:49:476 CN: new_year_set, uid:56s1100p11324473, accumulative success, id:14
2018-12-31 19:31:07:873 CN: new_year_set, uid:3s1098p11310527, accumulative success, id:2
2018-12-31 19:42:46:364 CN: new_year_set, uid:10s1093p11252392, accumulative success, id:14
2018-12-31 20:33:31:746 CN: new_year_set, uid:24s1094p11261745, accumulative success, id:9
2018-12-31 20:41:31:571 CN: new_year_set, uid:56s1093p24463220, accumulative success, id:14
2018-12-31 21:24:38:030 CN: new_year_set, uid:78s1091p11236945, accumulative success, id:9
2018-12-31 22:31:50:032 CN: new_year_set, uid:2s1098p11581797, accumulative success, id:2
2018-12-31 22:46:25:460 CN: new_year_set, uid:4s1094p11259588, accumulative success, id:5
2018-12-31 22:46:28:106 CN: new_year_set, uid:4s1094p11259588, accumulative success, id:2
2018-12-31 23:05:57:854 CN: new_year_set, uid:78s1093p11249316, accumulative success, id:2
2018-12-31 23:05:59:233 CN: new_year_set, uid:78s1093p11249316, accumulative success, id:5
2018-12-31 23:24:41:081 CN: new_year_set, uid:3s1098p11310527, accumulative success, id:5
2018-12-31 23:32:42:291 CN: new_year_set, uid:78s1093p11249316, accumulative success, id:9
2018-12-31 23:37:59:269 CN: new_year_set, uid:24s1097p11297855, accumulative success, id:14
2018-12-31 23:56:10:575 CN: new_year_set, uid:24s1097p11297855, accumulative success, id:20
2019-01-01 07:15:14:054 CN: new_year_set, uid:4s1100p19774078, accumulative success, id:2
2019-01-01 07:15:20:121 CN: new_year_set, uid:4s1100p19774078, accumulative success, id:5
2019-01-01 07:51:56:353 CN: new_year_set, uid:6s1095p11269354, accumulative success, id:9
2019-01-01 08:06:43:620 CN: new_year_set, uid:6s1095p11269354, accumulative success, id:14
2019-01-01 08:30:03:149 CN: new_year_set, uid:3s1097p11282818, accumulative success, id:20
2019-01-01 08:47:09:136 CN: new_year_set, uid:14s1097p11285419, accumulative success, id:20
2019-01-01 08:47:26:791 CN: new_year_set, uid:4s1096p5359270, accumulative success, id:14
2019-01-01 09:15:25:704 CN: new_year_set, uid:2s1098p11292470, accumulative success, id:20
2019-01-01 09:20:44:828 CN: new_year_set, uid:19s1100p11651705, accumulative success, id:20
2019-01-01 09:21:32:158 CN: new_year_set, uid:6s1099p14907753, accumulative success, id:20
2019-01-01 09:42:48:804 CN: new_year_set, uid:3s1097p4648378, accumulative success, id:14
2019-01-01 09:55:41:044 CN: new_year_set, uid:4s1096p5359270, accumulative success, id:20
2019-01-01 09:57:23:088 CN: new_year_set, uid:24s1097p11279572, accumulative success, id:20
2019-01-01 10:03:27:336 CN: new_year_set, uid:56s1100p11264380, accumulative success, id:20
2019-01-01 10:16:36:207 CN: new_year_set, uid:3s1098p11294722, accumulative success, id:20
2019-01-01 10:22:50:840 CN: new_year_set, uid:5s1100p19845460, accumulative success, id:2
2019-01-01 10:23:27:596 CN: new_year_set, uid:4s1094p11259588, accumulative success, id:9
2019-01-01 10:34:25:156 CN: new_year_set, uid:6s1091p10829138, accumulative success, id:20
2019-01-01 10:51:33:047 CN: new_year_set, uid:56s1100p12817518, accumulative success, id:20
2019-01-01 11:04:06:342 CN: new_year_set, uid:6s1094p11262479, accumulative success, id:20
2019-01-01 11:20:08:885 CN: new_year_set, uid:24s1095p11268229, accumulative success, id:20
2019-01-01 11:38:18:092 CN: new_year_set, uid:10s1093p11252392, accumulative success, id:20
2019-01-01 11:58:15:222 CN: new_year_set, uid:42s1096p11279490, accumulative success, id:2
2019-01-01 11:58:17:812 CN: new_year_set, uid:42s1096p11279490, accumulative success, id:5
2019-01-01 11:58:20:519 CN: new_year_set, uid:42s1096p11279490, accumulative success, id:9
2019-01-01 11:58:22:617 CN: new_year_set, uid:42s1096p11279490, accumulative success, id:14
2019-01-01 11:58:25:500 CN: new_year_set, uid:42s1096p11279490, accumulative success, id:20
2019-01-01 12:24:15:216 CN: new_year_set, uid:4s1100p7498633, accumulative success, id:9
2019-01-01 13:11:19:313 CN: new_year_set, uid:5s1100p19845460, accumulative success, id:5
2019-01-01 13:22:55:122 CN: new_year_set, uid:2s1095p11264655, accumulative success, id:14
2019-01-01 13:48:40:637 CN: new_year_set, uid:4s1092p6559522, accumulative success, id:2
2019-01-01 13:48:43:291 CN: new_year_set, uid:4s1092p6559522, accumulative success, id:5
2019-01-01 13:48:45:137 CN: new_year_set, uid:4s1092p6559522, accumulative success, id:9
2019-01-01 13:48:47:518 CN: new_year_set, uid:4s1092p6559522, accumulative success, id:14
2019-01-01 13:48:52:554 CN: new_year_set, uid:4s1092p6559522, accumulative success, id:20
2019-01-01 15:20:22:037 CN: new_year_set, uid:56s1100p11324473, accumulative success, id:20
2019-01-01 15:51:37:630 CN: new_year_set, uid:56s1092p21365646, accumulative success, id:2
2019-01-01 15:51:38:663 CN: new_year_set, uid:56s1092p21365646, accumulative success, id:5
2019-01-01 15:51:39:729 CN: new_year_set, uid:56s1092p21365646, accumulative success, id:9
2019-01-01 15:51:41:789 CN: new_year_set, uid:56s1092p21365646, accumulative success, id:14
2019-01-01 15:51:43:612 CN: new_year_set, uid:56s1092p21365646, accumulative success, id:20
2019-01-01 15:54:16:898 CN: new_year_set, uid:56s1093p24463220, accumulative success, id:20
2019-01-01 15:58:33:187 CN: new_year_set, uid:24s1094p11261748, accumulative success, id:2
2019-01-01 15:58:34:243 CN: new_year_set, uid:24s1094p11261748, accumulative success, id:5
2019-01-01 15:58:36:057 CN: new_year_set, uid:24s1094p11261748, accumulative success, id:9
2019-01-01 15:58:38:109 CN: new_year_set, uid:24s1094p11261748, accumulative success, id:14
2019-01-01 17:17:00:900 CN: new_year_set, uid:24s1094p11261745, accumulative success, id:14
2019-01-01 17:22:32:637 CN: new_year_set, uid:24s1094p11261745, accumulative success, id:20
2019-01-01 18:45:32:689 CN: new_year_set, uid:4s1091p18791321, accumulative success, id:9
2019-01-01 19:33:49:140 CN: new_year_set, uid:19s1100p11295801, accumulative success, id:14
2019-01-01 20:02:55:121 CN: new_year_set, uid:31s1098p11295322, accumulative success, id:2
2019-01-01 20:02:57:263 CN: new_year_set, uid:31s1098p11295322, accumulative success, id:5
2019-01-01 20:34:04:648 CN: new_year_set, uid:3s1098p11310527, accumulative success, id:9
2019-01-01 21:17:36:068 CN: new_year_set, uid:5s1100p11308802, accumulative success, id:14
2019-01-01 21:17:37:150 CN: new_year_set, uid:5s1100p11308802, accumulative success, id:20
2019-01-01 21:18:44:905 CN: new_year_set, uid:19s1100p11295801, accumulative success, id:20
2019-01-01 21:31:27:083 CN: new_year_set, uid:5s1098p11289270, accumulative success, id:20
2019-01-01 22:31:20:437 CN: new_year_set, uid:14s1091p7903035, accumulative success, id:20
2019-01-01 22:40:32:558 CN: new_year_set, uid:18s1100p11810299, accumulative success, id:2
2019-01-01 22:40:35:453 CN: new_year_set, uid:18s1100p11810299, accumulative success, id:5
2019-01-01 23:00:27:677 CN: new_year_set, uid:14s1091p5444973, accumulative success, id:9
2019-01-01 23:00:51:403 CN: new_year_set, uid:18s1100p11810299, accumulative success, id:9
2019-01-01 23:28:43:835 CN: new_year_set, uid:14s1091p5444973, accumulative success, id:14
2019-01-01 23:31:07:299 CN: new_year_set, uid:3s1100p10832121, accumulative success, id:2
2018-12-29 13:24:59:678 CN: new_year_set, uid:2s1105p12700861, accumulative success, id:2
2018-12-29 13:25:02:725 CN: new_year_set, uid:2s1105p12700861, accumulative success, id:5
2018-12-29 14:29:36:173 CN: new_year_set, uid:102s1107p24034356, accumulative success, id:2
2018-12-29 14:29:40:045 CN: new_year_set, uid:102s1107p24034356, accumulative success, id:5
2018-12-29 14:47:23:939 CN: new_year_set, uid:4s1105p11354514, accumulative success, id:5
2018-12-29 14:47:25:497 CN: new_year_set, uid:4s1105p11354514, accumulative success, id:2
2018-12-29 15:55:52:753 CN: new_year_set, uid:78s1101p10632808, accumulative success, id:2
2018-12-29 15:56:02:118 CN: new_year_set, uid:78s1101p10632808, accumulative success, id:5
2018-12-29 16:51:47:099 CN: new_year_set, uid:56s1110p23725750, accumulative success, id:2
2018-12-29 16:52:02:123 CN: new_year_set, uid:56s1110p23725750, accumulative success, id:5
2018-12-29 17:40:33:244 CN: new_year_set, uid:4s1103p20770492, accumulative success, id:2
2018-12-29 18:53:39:582 CN: new_year_set, uid:19s1105p11354358, accumulative success, id:2
2018-12-29 18:53:44:053 CN: new_year_set, uid:19s1105p11354358, accumulative success, id:5
2018-12-29 20:12:07:289 CN: new_year_set, uid:19s1103p6930107, accumulative success, id:2
2018-12-29 20:12:08:359 CN: new_year_set, uid:19s1103p6930107, accumulative success, id:5
2018-12-29 20:14:25:889 CN: new_year_set, uid:3s1102p11326756, accumulative success, id:2
2018-12-29 20:14:36:273 CN: new_year_set, uid:3s1102p11326756, accumulative success, id:5
2018-12-29 20:15:57:408 CN: new_year_set, uid:5s1108p11376020, accumulative success, id:2
2018-12-29 20:19:09:072 CN: new_year_set, uid:5s1108p11376020, accumulative success, id:5
2018-12-29 20:26:22:163 CN: new_year_set, uid:3s1103p11338915, accumulative success, id:2
2018-12-29 20:27:12:818 CN: new_year_set, uid:19s1109p11383114, accumulative success, id:2
2018-12-29 20:27:17:307 CN: new_year_set, uid:19s1109p11383114, accumulative success, id:5
2018-12-29 20:42:46:349 CN: new_year_set, uid:14s1107p11369261, accumulative success, id:2
2018-12-29 20:42:48:325 CN: new_year_set, uid:14s1107p11369261, accumulative success, id:5
2018-12-29 21:43:34:680 CN: new_year_set, uid:12s1103p19929811, accumulative success, id:2
2018-12-29 21:57:50:503 CN: new_year_set, uid:12s1103p15175863, accumulative success, id:2
2018-12-29 21:59:14:212 CN: new_year_set, uid:12s1103p19929811, accumulative success, id:5
2018-12-29 22:50:13:217 CN: new_year_set, uid:3s1105p11350471, accumulative success, id:2
2018-12-29 22:50:17:069 CN: new_year_set, uid:3s1105p11350471, accumulative success, id:5
2018-12-29 22:50:52:776 CN: new_year_set, uid:18s1107p11369937, accumulative success, id:2
2018-12-30 00:02:37:347 CN: new_year_set, uid:3s1106p11357323, accumulative success, id:2
2018-12-30 00:02:44:094 CN: new_year_set, uid:3s1106p11357323, accumulative success, id:5
2018-12-30 00:20:56:877 CN: new_year_set, uid:3s1104p10072217, accumulative success, id:2
2018-12-30 00:29:01:913 CN: new_year_set, uid:3s1104p10072217, accumulative success, id:5
2018-12-30 00:37:51:229 CN: new_year_set, uid:4s1105p13457963, accumulative success, id:2
2018-12-30 01:03:41:676 CN: new_year_set, uid:2s1107p11366395, accumulative success, id:2
2018-12-30 01:03:47:026 CN: new_year_set, uid:2s1107p11366395, accumulative success, id:5
2018-12-30 07:17:11:241 CN: new_year_set, uid:3s1104p10072217, accumulative success, id:9
2018-12-30 07:20:43:650 CN: new_year_set, uid:4s1109p11350254, accumulative success, id:2
2018-12-30 07:40:43:321 CN: new_year_set, uid:4s1109p11350254, accumulative success, id:5
2018-12-30 09:12:40:522 CN: new_year_set, uid:4s1107p11365128, accumulative success, id:2
2018-12-30 09:18:36:708 CN: new_year_set, uid:4s1105p11354514, accumulative success, id:9
2018-12-30 09:40:01:429 CN: new_year_set, uid:4s1109p11350254, accumulative success, id:9
2018-12-30 10:01:46:070 CN: new_year_set, uid:4s1105p13457963, accumulative success, id:5
2018-12-30 10:05:39:321 CN: new_year_set, uid:56s1110p22314759, accumulative success, id:2
2018-12-30 10:37:58:165 CN: new_year_set, uid:56s1110p22314759, accumulative success, id:5
2018-12-30 11:18:32:783 CN: new_year_set, uid:4s1107p11365128, accumulative success, id:5
2018-12-30 11:35:59:809 CN: new_year_set, uid:3s1103p11338915, accumulative success, id:5
2018-12-30 11:41:50:215 CN: new_year_set, uid:56s1110p23725750, accumulative success, id:9
2018-12-30 11:50:37:675 CN: new_year_set, uid:3s1103p11338915, accumulative success, id:9
2018-12-30 12:01:07:830 CN: new_year_set, uid:3s1107p11369240, accumulative success, id:2
2018-12-30 12:01:21:033 CN: new_year_set, uid:3s1107p11369240, accumulative success, id:5
2018-12-30 12:39:58:875 CN: new_year_set, uid:14s1107p11369261, accumulative success, id:9
2018-12-30 12:57:41:421 CN: new_year_set, uid:78s1101p10632808, accumulative success, id:9
2018-12-30 13:22:34:605 CN: new_year_set, uid:18s1107p11369937, accumulative success, id:5
2018-12-30 13:49:42:842 CN: new_year_set, uid:78s1110p11395851, accumulative success, id:2
2018-12-30 15:19:40:322 CN: new_year_set, uid:18s1107p11369937, accumulative success, id:9
2018-12-30 15:51:42:540 CN: new_year_set, uid:6s1101p9980589, accumulative success, id:2
2018-12-30 15:51:48:289 CN: new_year_set, uid:6s1101p9980589, accumulative success, id:5
2018-12-30 16:27:57:069 CN: new_year_set, uid:3s1108p11374073, accumulative success, id:2
2018-12-30 16:28:04:965 CN: new_year_set, uid:3s1108p11374073, accumulative success, id:5
2018-12-30 16:54:37:115 CN: new_year_set, uid:19s1105p11354358, accumulative success, id:9
2018-12-30 18:36:25:861 CN: new_year_set, uid:19s1103p6930107, accumulative success, id:9
2018-12-30 18:47:30:050 CN: new_year_set, uid:4s1105p11349897, accumulative success, id:2
2018-12-30 18:47:41:775 CN: new_year_set, uid:4s1105p11349897, accumulative success, id:5
2018-12-30 18:47:41:863 CN: new_year_set, uid:5s1108p11376020, accumulative success, id:9
2018-12-30 21:05:52:468 CN: new_year_set, uid:4s1105p13457963, accumulative success, id:9
2018-12-30 21:51:33:238 CN: new_year_set, uid:2s1107p11364913, accumulative success, id:2
2018-12-30 21:51:34:788 CN: new_year_set, uid:2s1107p11364913, accumulative success, id:5
2018-12-30 22:16:09:358 CN: new_year_set, uid:3s1102p11326756, accumulative success, id:9
2018-12-30 23:50:38:496 CN: new_year_set, uid:2s1105p12700861, accumulative success, id:9
2018-12-31 00:03:40:184 CN: new_year_set, uid:78s1110p11395851, accumulative success, id:5
2018-12-31 00:19:42:290 CN: new_year_set, uid:2s1107p11364913, accumulative success, id:9
2018-12-31 00:22:08:047 CN: new_year_set, uid:2s1110p11395352, accumulative success, id:2
2018-12-31 00:22:14:993 CN: new_year_set, uid:2s1110p11395352, accumulative success, id:5
2018-12-31 04:58:48:968 CN: new_year_set, uid:3s1104p10072217, accumulative success, id:14
2018-12-31 06:51:50:335 CN: new_year_set, uid:4s1109p11350254, accumulative success, id:14
2018-12-31 08:14:11:063 CN: new_year_set, uid:5s1108p11376020, accumulative success, id:14
2018-12-31 09:11:08:030 CN: new_year_set, uid:5s1108p2627338, accumulative success, id:2
2018-12-31 09:11:11:402 CN: new_year_set, uid:5s1108p2627338, accumulative success, id:5
2018-12-31 09:23:34:326 CN: new_year_set, uid:56s1110p23725750, accumulative success, id:14
2018-12-31 10:00:35:941 CN: new_year_set, uid:3s1108p11374073, accumulative success, id:9
2018-12-31 10:24:10:450 CN: new_year_set, uid:4s1103p20770492, accumulative success, id:5
2018-12-31 10:29:35:044 CN: new_year_set, uid:4s1108p11388632, accumulative success, id:2
2018-12-31 10:32:22:727 CN: new_year_set, uid:4s1103p20770492, accumulative success, id:9
2018-12-31 10:50:58:140 CN: new_year_set, uid:4s1108p11388632, accumulative success, id:5
