2018-12-29 13:57:29:970 CN: new_year_set, uid:12s1047p13793188, accumulative success, id:2
2018-12-29 14:01:22:095 CN: new_year_set, uid:3s1050p10884578, accumulative success, id:2
2018-12-29 14:01:25:478 CN: new_year_set, uid:3s1050p10884578, accumulative success, id:5
2018-12-29 14:22:34:868 CN: new_year_set, uid:24s1048p10864241, accumulative success, id:2
2018-12-29 14:22:49:869 CN: new_year_set, uid:24s1048p10864241, accumulative success, id:5
2018-12-29 15:05:46:939 CN: new_year_set, uid:56s1045p15732468, accumulative success, id:2
2018-12-29 15:05:53:189 CN: new_year_set, uid:56s1045p15732468, accumulative success, id:5
2018-12-29 20:22:43:370 CN: new_year_set, uid:56s1048p11073984, accumulative success, id:5
2018-12-29 20:22:44:898 CN: new_year_set, uid:56s1048p11073984, accumulative success, id:2
2018-12-30 08:15:42:623 CN: new_year_set, uid:47s1046p23856297, accumulative success, id:2
2018-12-30 08:15:45:270 CN: new_year_set, uid:47s1046p23856297, accumulative success, id:5
2018-12-30 09:54:36:232 CN: new_year_set, uid:16s1042p10811000, accumulative success, id:2
2018-12-30 10:00:25:475 CN: new_year_set, uid:16s1042p10811000, accumulative success, id:5
2018-12-30 10:28:05:732 CN: new_year_set, uid:19s1042p10808805, accumulative success, id:2
2018-12-30 10:31:00:770 CN: new_year_set, uid:19s1042p10808805, accumulative success, id:5
2018-12-30 12:01:47:853 CN: new_year_set, uid:56s1048p11073984, accumulative success, id:9
2018-12-30 12:29:39:096 CN: new_year_set, uid:3s1046p10827538, accumulative success, id:2
2018-12-30 12:29:40:527 CN: new_year_set, uid:3s1046p10827538, accumulative success, id:5
2018-12-30 12:35:12:511 CN: new_year_set, uid:78s1049p10871923, accumulative success, id:5
2018-12-30 12:35:16:034 CN: new_year_set, uid:78s1049p10871923, accumulative success, id:2
2018-12-30 12:46:38:474 CN: new_year_set, uid:47s1046p23856297, accumulative success, id:9
2018-12-30 12:54:46:191 CN: new_year_set, uid:4s1043p10626648, accumulative success, id:2
2018-12-30 13:51:17:684 CN: new_year_set, uid:24s1048p10864241, accumulative success, id:9
2018-12-30 15:01:40:487 CN: new_year_set, uid:5s1041p10805612, accumulative success, id:2
2018-12-30 15:01:42:730 CN: new_year_set, uid:5s1041p10805612, accumulative success, id:5
2018-12-30 15:01:44:846 CN: new_year_set, uid:5s1041p10805612, accumulative success, id:9
2018-12-30 16:15:17:310 CN: new_year_set, uid:14s1048p10866962, accumulative success, id:2
2018-12-30 16:15:20:067 CN: new_year_set, uid:14s1048p10866962, accumulative success, id:5
2018-12-30 17:29:26:090 CN: new_year_set, uid:56s1045p15732468, accumulative success, id:9
2018-12-30 17:44:38:823 CN: new_year_set, uid:6s1050p10888475, accumulative success, id:2
2018-12-30 17:44:41:778 CN: new_year_set, uid:6s1050p10888475, accumulative success, id:5
2018-12-30 18:08:58:540 CN: new_year_set, uid:6s1050p10888475, accumulative success, id:9
2018-12-30 22:55:14:050 CN: new_year_set, uid:19s1044p10828436, accumulative success, id:9
2018-12-30 22:55:18:460 CN: new_year_set, uid:19s1044p10828436, accumulative success, id:5
2018-12-30 22:55:20:340 CN: new_year_set, uid:19s1044p10828436, accumulative success, id:2
2018-12-30 23:34:27:423 CN: new_year_set, uid:2s1044p10830523, accumulative success, id:2
2018-12-30 23:34:29:023 CN: new_year_set, uid:2s1044p10830523, accumulative success, id:5
2018-12-31 05:00:17:327 CN: new_year_set, uid:19s1042p10808805, accumulative success, id:9
2018-12-31 07:35:08:310 CN: new_year_set, uid:12s1047p13793188, accumulative success, id:5
2018-12-31 09:29:28:450 CN: new_year_set, uid:2s1048p10869898, accumulative success, id:2
2018-12-31 09:29:39:970 CN: new_year_set, uid:2s1048p10869898, accumulative success, id:5
2018-12-31 09:32:44:615 CN: new_year_set, uid:4s1043p21947017, accumulative success, id:2
2018-12-31 10:02:02:434 CN: new_year_set, uid:14s1048p10866962, accumulative success, id:9
2018-12-31 10:06:51:387 CN: new_year_set, uid:4s1043p10626648, accumulative success, id:5
2018-12-31 11:17:09:639 CN: new_year_set, uid:19s1042p10808805, accumulative success, id:14
2018-12-31 12:36:00:945 CN: new_year_set, uid:47s1046p23856297, accumulative success, id:14
2018-12-31 12:38:37:592 CN: new_year_set, uid:4s1042p11693864, accumulative success, id:2
