2018-12-29 12:33:50:684 CN: new_year_set, uid:5s131p1781108, accumulative success, id:2
2018-12-29 12:33:54:432 CN: new_year_set, uid:5s131p1781108, accumulative success, id:5
2018-12-29 12:38:00:090 CN: new_year_set, uid:18s138p3408582, accumulative success, id:2
2018-12-29 12:40:25:500 CN: new_year_set, uid:12s136p1847609, accumulative success, id:2
2018-12-29 12:43:29:248 CN: new_year_set, uid:18s138p3408582, accumulative success, id:5
2018-12-29 12:53:36:528 CN: new_year_set, uid:12s132p1806253, accumulative success, id:2
2018-12-29 12:53:39:341 CN: new_year_set, uid:12s136p1847609, accumulative success, id:5
2018-12-29 12:53:41:247 CN: new_year_set, uid:12s132p1806253, accumulative success, id:5
2018-12-29 13:05:03:926 CN: new_year_set, uid:22s139p2236321, accumulative success, id:2
2018-12-29 13:05:14:315 CN: new_year_set, uid:22s139p2236321, accumulative success, id:5
2018-12-29 13:36:30:275 CN: new_year_set, uid:3s132p4765481, accumulative success, id:2
2018-12-29 13:36:35:612 CN: new_year_set, uid:3s132p4765481, accumulative success, id:5
2018-12-29 14:05:17:517 CN: new_year_set, uid:18s139p19073429, accumulative success, id:2
2018-12-29 14:09:50:929 CN: new_year_set, uid:18s139p19073429, accumulative success, id:5
2018-12-29 15:06:29:425 CN: new_year_set, uid:2s139p24881319, accumulative success, id:2
2018-12-29 15:06:35:350 CN: new_year_set, uid:2s139p24881319, accumulative success, id:5
2018-12-29 15:31:09:695 CN: new_year_set, uid:10s133p1719861, accumulative success, id:2
2018-12-29 15:31:10:973 CN: new_year_set, uid:10s133p1719861, accumulative success, id:5
2018-12-29 15:36:07:095 CN: new_year_set, uid:19s136p8167104, accumulative success, id:2
2018-12-29 15:36:58:007 CN: new_year_set, uid:19s136p8167104, accumulative success, id:5
2018-12-29 15:41:41:714 CN: new_year_set, uid:27s138p1874347, accumulative success, id:5
2018-12-29 15:41:43:021 CN: new_year_set, uid:27s138p1874347, accumulative success, id:2
2018-12-29 15:46:46:707 CN: new_year_set, uid:3s139p3031210, accumulative success, id:2
2018-12-29 15:46:48:319 CN: new_year_set, uid:3s139p3031210, accumulative success, id:5
2018-12-29 16:35:01:879 CN: new_year_set, uid:6s139p2130918, accumulative success, id:2
2018-12-29 16:35:09:247 CN: new_year_set, uid:6s139p2130918, accumulative success, id:5
2018-12-29 16:39:36:052 CN: new_year_set, uid:4s137p1864310, accumulative success, id:2
2018-12-29 16:46:25:758 CN: new_year_set, uid:4s137p1864310, accumulative success, id:5
2018-12-29 17:43:42:494 CN: new_year_set, uid:0s139p1884462, accumulative success, id:2
2018-12-29 17:43:45:616 CN: new_year_set, uid:0s139p1884462, accumulative success, id:5
2018-12-29 18:07:48:868 CN: new_year_set, uid:14s139p1944450, accumulative success, id:2
2018-12-29 18:07:50:768 CN: new_year_set, uid:14s139p1944450, accumulative success, id:5
2018-12-29 18:09:17:561 CN: new_year_set, uid:56s132p18167789, accumulative success, id:2
2018-12-29 18:09:31:549 CN: new_year_set, uid:56s132p18167789, accumulative success, id:5
2018-12-29 18:19:24:093 CN: new_year_set, uid:5s134p1819672, accumulative success, id:2
2018-12-29 18:19:26:188 CN: new_year_set, uid:5s134p1819672, accumulative success, id:5
2018-12-29 18:49:38:430 CN: new_year_set, uid:5s131p15107717, accumulative success, id:2
2018-12-29 18:55:44:581 CN: new_year_set, uid:16s138p7874353, accumulative success, id:2
2018-12-29 18:55:46:105 CN: new_year_set, uid:54s132p17784654, accumulative success, id:2
2018-12-29 18:55:47:398 CN: new_year_set, uid:16s138p7874353, accumulative success, id:5
2018-12-29 18:57:49:084 CN: new_year_set, uid:5s131p15107717, accumulative success, id:5
2018-12-29 18:58:24:048 CN: new_year_set, uid:3s137p1856231, accumulative success, id:2
2018-12-29 19:01:37:821 CN: new_year_set, uid:3s137p1856231, accumulative success, id:5
2018-12-29 19:13:06:167 CN: new_year_set, uid:5s139p2407627, accumulative success, id:2
2018-12-29 19:13:20:586 CN: new_year_set, uid:5s139p2407627, accumulative success, id:5
2018-12-29 19:20:11:506 CN: new_year_set, uid:54s132p17784654, accumulative success, id:5
2018-12-29 20:25:22:135 CN: new_year_set, uid:19s139p1926024, accumulative success, id:2
2018-12-29 20:25:37:491 CN: new_year_set, uid:19s139p1926024, accumulative success, id:5
2018-12-29 20:41:50:462 CN: new_year_set, uid:14s136p1850602, accumulative success, id:2
2018-12-29 20:41:53:792 CN: new_year_set, uid:14s136p1850602, accumulative success, id:5
2018-12-29 20:47:26:614 CN: new_year_set, uid:10s135p1833949, accumulative success, id:2
2018-12-29 20:47:28:334 CN: new_year_set, uid:10s135p1833949, accumulative success, id:5
2018-12-29 20:56:36:752 CN: new_year_set, uid:24s134p16549299, accumulative success, id:2
2018-12-29 20:56:38:527 CN: new_year_set, uid:24s134p16549299, accumulative success, id:5
