2018-12-29 12:59:28:816 CN: new_year_set, uid:16s1441p24501510, accumulative success, id:2
2018-12-29 13:10:43:139 CN: new_year_set, uid:59s1446p14221653, accumulative success, id:2
2018-12-29 13:14:20:848 CN: new_year_set, uid:59s1446p14221653, accumulative success, id:5
2018-12-29 13:17:42:890 CN: new_year_set, uid:56s1446p14080347, accumulative success, id:2
2018-12-29 13:17:44:330 CN: new_year_set, uid:56s1446p14080347, accumulative success, id:5
2018-12-29 13:19:25:476 CN: new_year_set, uid:18s1444p14242330, accumulative success, id:2
2018-12-29 13:28:29:276 CN: new_year_set, uid:16s1446p14219975, accumulative success, id:2
2018-12-29 13:38:42:383 CN: new_year_set, uid:56s1450p14248851, accumulative success, id:2
2018-12-29 13:38:44:433 CN: new_year_set, uid:56s1450p14248851, accumulative success, id:5
2018-12-29 13:39:58:411 CN: new_year_set, uid:16s1446p14219975, accumulative success, id:5
2018-12-29 13:45:58:088 CN: new_year_set, uid:2s1442p9439488, accumulative success, id:2
2018-12-29 13:46:01:725 CN: new_year_set, uid:2s1442p9439488, accumulative success, id:5
2018-12-29 14:26:37:263 CN: new_year_set, uid:19s1450p11675187, accumulative success, id:2
2018-12-29 14:44:28:097 CN: new_year_set, uid:10s1447p14225419, accumulative success, id:2
2018-12-29 14:44:39:191 CN: new_year_set, uid:10s1447p14225419, accumulative success, id:5
2018-12-29 15:18:05:756 CN: new_year_set, uid:3s1450p14246395, accumulative success, id:2
2018-12-29 15:18:06:885 CN: new_year_set, uid:3s1450p14246395, accumulative success, id:5
2018-12-29 15:44:56:161 CN: new_year_set, uid:31s1450p14274589, accumulative success, id:2
2018-12-29 15:44:58:504 CN: new_year_set, uid:31s1450p14274589, accumulative success, id:5
2018-12-29 16:11:43:309 CN: new_year_set, uid:16s1441p24501510, accumulative success, id:5
2018-12-29 16:17:52:944 CN: new_year_set, uid:5s1446p3285630, accumulative success, id:2
2018-12-29 16:31:57:394 CN: new_year_set, uid:5s1446p3285630, accumulative success, id:5
2018-12-29 17:05:31:839 CN: new_year_set, uid:31s1449p14242749, accumulative success, id:2
2018-12-29 17:05:38:075 CN: new_year_set, uid:31s1449p14242749, accumulative success, id:5
2018-12-29 17:09:19:060 CN: new_year_set, uid:56s1441p14175702, accumulative success, id:2
2018-12-29 17:09:22:104 CN: new_year_set, uid:56s1441p14175702, accumulative success, id:5
2018-12-29 17:55:23:206 CN: new_year_set, uid:14s1447p14231032, accumulative success, id:2
2018-12-29 17:55:36:048 CN: new_year_set, uid:14s1447p14231032, accumulative success, id:5
2018-12-29 18:14:09:515 CN: new_year_set, uid:3s1449p14254496, accumulative success, id:2
2018-12-29 18:14:10:600 CN: new_year_set, uid:3s1449p14254496, accumulative success, id:5
2018-12-29 18:26:46:154 CN: new_year_set, uid:19s1443p8613156, accumulative success, id:2
2018-12-29 18:26:51:801 CN: new_year_set, uid:19s1443p8613156, accumulative success, id:5
2018-12-29 18:53:38:787 CN: new_year_set, uid:31s1447p14226114, accumulative success, id:2
2018-12-29 18:53:39:905 CN: new_year_set, uid:31s1447p14226114, accumulative success, id:5
2018-12-29 19:28:06:061 CN: new_year_set, uid:2s1448p14237273, accumulative success, id:2
2018-12-29 19:28:07:615 CN: new_year_set, uid:2s1448p14237273, accumulative success, id:5
2018-12-29 19:49:04:784 CN: new_year_set, uid:18s1443p6222285, accumulative success, id:2
2018-12-29 19:49:06:441 CN: new_year_set, uid:18s1443p6222285, accumulative success, id:5
2018-12-29 20:13:59:140 CN: new_year_set, uid:5s1448p15833152, accumulative success, id:2
2018-12-29 20:14:03:126 CN: new_year_set, uid:5s1448p15833152, accumulative success, id:5
2018-12-29 20:56:53:055 CN: new_year_set, uid:14s1450p10761655, accumulative success, id:2
2018-12-29 21:30:04:411 CN: new_year_set, uid:56s1446p14131155, accumulative success, id:2
2018-12-29 21:30:05:787 CN: new_year_set, uid:56s1446p14131155, accumulative success, id:5
2018-12-29 22:01:26:300 CN: new_year_set, uid:3s1447p14976541, accumulative success, id:2
2018-12-29 22:01:29:578 CN: new_year_set, uid:3s1447p14976541, accumulative success, id:5
2018-12-29 22:28:52:584 CN: new_year_set, uid:56s1450p14248433, accumulative success, id:2
2018-12-29 22:28:55:571 CN: new_year_set, uid:56s1450p14248433, accumulative success, id:5
2018-12-29 22:50:01:151 CN: new_year_set, uid:6s1446p14222063, accumulative success, id:2
2018-12-29 22:55:23:569 CN: new_year_set, uid:14s1450p10761655, accumulative success, id:5
2018-12-29 22:58:36:823 CN: new_year_set, uid:5s1448p14237281, accumulative success, id:2
2018-12-29 22:58:41:499 CN: new_year_set, uid:5s1448p14237281, accumulative success, id:5
2018-12-29 23:09:23:758 CN: new_year_set, uid:56s1441p14179390, accumulative success, id:2
2018-12-29 23:09:24:907 CN: new_year_set, uid:56s1441p14179390, accumulative success, id:5
2018-12-29 23:34:02:828 CN: new_year_set, uid:19s1450p11675187, accumulative success, id:5
2018-12-30 04:55:04:843 CN: new_year_set, uid:14s1447p14231032, accumulative success, id:9
2018-12-30 05:02:47:462 CN: new_year_set, uid:31s1449p14242749, accumulative success, id:9
2018-12-30 05:39:00:149 CN: new_year_set, uid:56s1449p14243072, accumulative success, id:2
2018-12-30 05:39:02:175 CN: new_year_set, uid:56s1449p14243072, accumulative success, id:5
2018-12-30 05:44:29:866 CN: new_year_set, uid:56s1449p14243072, accumulative success, id:9
2018-12-30 06:38:16:263 CN: new_year_set, uid:18s1443p13938267, accumulative success, id:2
