2018-12-29 12:16:42:179 CN: new_year_set, uid:16s1860p10634412, accumulative success, id:2
2018-12-29 12:16:44:040 CN: new_year_set, uid:16s1860p10634412, accumulative success, id:5
2018-12-29 12:27:57:491 CN: new_year_set, uid:14s1852p17322492, accumulative success, id:2
2018-12-29 12:28:04:585 CN: new_year_set, uid:14s1852p17322492, accumulative success, id:5
2018-12-29 13:33:54:210 CN: new_year_set, uid:3s1851p17325168, accumulative success, id:2
2018-12-29 13:33:57:920 CN: new_year_set, uid:3s1851p17325168, accumulative success, id:5
2018-12-29 15:07:18:436 CN: new_year_set, uid:18s1856p2097331, accumulative success, id:2
2018-12-29 15:15:16:177 CN: new_year_set, uid:10s1852p12082325, accumulative success, id:2
2018-12-29 15:15:24:758 CN: new_year_set, uid:10s1852p12082325, accumulative success, id:5
2018-12-29 15:40:06:555 CN: new_year_set, uid:18s1856p2097331, accumulative success, id:5
2018-12-29 16:21:24:833 CN: new_year_set, uid:12s1851p17482900, accumulative success, id:2
2018-12-29 16:21:29:981 CN: new_year_set, uid:12s1851p17482900, accumulative success, id:5
2018-12-29 17:09:25:334 CN: new_year_set, uid:56s1855p17449771, accumulative success, id:2
2018-12-29 17:09:26:873 CN: new_year_set, uid:56s1855p17449771, accumulative success, id:5
2018-12-29 17:41:53:730 CN: new_year_set, uid:18s1851p14104584, accumulative success, id:2
2018-12-29 17:41:55:376 CN: new_year_set, uid:18s1851p14104584, accumulative success, id:5
2018-12-29 17:47:08:097 CN: new_year_set, uid:18s1852p11042593, accumulative success, id:2
2018-12-29 17:47:09:368 CN: new_year_set, uid:18s1852p11042593, accumulative success, id:5
2018-12-29 18:10:31:539 CN: new_year_set, uid:14s1854p17334490, accumulative success, id:2
2018-12-29 18:21:34:322 CN: new_year_set, uid:3s1852p17321286, accumulative success, id:2
2018-12-29 19:53:18:717 CN: new_year_set, uid:14s1857p17225987, accumulative success, id:2
2018-12-29 19:56:51:017 CN: new_year_set, uid:14s1857p17225987, accumulative success, id:5
