2018-12-29 12:40:09:247 CN: new_year_set, uid:9s1482p14511927, accumulative success, id:2
2018-12-29 12:40:12:897 CN: new_year_set, uid:9s1482p14511927, accumulative success, id:5
2018-12-29 13:02:27:003 CN: new_year_set, uid:16s1484p15150670, accumulative success, id:2
2018-12-29 13:02:28:354 CN: new_year_set, uid:16s1484p15150670, accumulative success, id:5
2018-12-29 13:16:33:974 CN: new_year_set, uid:4s1488p14563164, accumulative success, id:2
2018-12-29 13:40:40:249 CN: new_year_set, uid:12s1481p14462467, accumulative success, id:2
2018-12-29 13:46:28:599 CN: new_year_set, uid:16s1483p15698879, accumulative success, id:2
2018-12-29 13:50:37:446 CN: new_year_set, uid:4s1488p14563164, accumulative success, id:5
2018-12-29 14:00:11:146 CN: new_year_set, uid:31s1482p14510114, accumulative success, id:2
2018-12-29 14:00:16:205 CN: new_year_set, uid:31s1482p14510114, accumulative success, id:5
2018-12-29 14:16:16:641 CN: new_year_set, uid:4s1488p17108988, accumulative success, id:2
2018-12-29 14:30:21:509 CN: new_year_set, uid:56s1489p14559682, accumulative success, id:2
2018-12-29 14:30:27:798 CN: new_year_set, uid:56s1489p14559682, accumulative success, id:5
2018-12-29 14:51:47:127 CN: new_year_set, uid:18s1483p14516142, accumulative success, id:2
2018-12-29 14:51:49:393 CN: new_year_set, uid:18s1483p14516142, accumulative success, id:5
2018-12-29 15:15:11:253 CN: new_year_set, uid:5s1486p15125956, accumulative success, id:2
2018-12-29 15:19:12:431 CN: new_year_set, uid:5s1486p3840957, accumulative success, id:2
2018-12-29 15:19:14:641 CN: new_year_set, uid:5s1486p3840957, accumulative success, id:5
2018-12-29 18:28:03:992 CN: new_year_set, uid:16s1483p14520060, accumulative success, id:2
2018-12-29 18:30:20:473 CN: new_year_set, uid:16s1483p14520060, accumulative success, id:5
2018-12-29 18:55:21:245 CN: new_year_set, uid:3s1483p14517727, accumulative success, id:2
2018-12-29 18:55:22:060 CN: new_year_set, uid:3s1483p14517727, accumulative success, id:5
2018-12-29 19:10:13:071 CN: new_year_set, uid:14s1486p14564339, accumulative success, id:2
2018-12-29 19:10:17:326 CN: new_year_set, uid:14s1486p14564339, accumulative success, id:5
2018-12-29 19:37:10:746 CN: new_year_set, uid:31s1481p14497466, accumulative success, id:2
2018-12-29 19:37:11:985 CN: new_year_set, uid:31s1481p14497466, accumulative success, id:5
2018-12-29 19:59:39:586 CN: new_year_set, uid:31s1483p14507741, accumulative success, id:2
2018-12-29 19:59:42:996 CN: new_year_set, uid:31s1483p14507741, accumulative success, id:5
2018-12-29 20:02:23:594 CN: new_year_set, uid:10s1484p3678526, accumulative success, id:2
2018-12-29 20:02:26:344 CN: new_year_set, uid:10s1484p3678526, accumulative success, id:5
2018-12-29 20:13:19:460 CN: new_year_set, uid:16s1483p15698879, accumulative success, id:5
2018-12-29 21:57:12:298 CN: new_year_set, uid:56s1482p14475404, accumulative success, id:5
2018-12-29 21:57:14:086 CN: new_year_set, uid:56s1482p14475404, accumulative success, id:2
2018-12-29 22:23:59:711 CN: new_year_set, uid:3s1483p12839737, accumulative success, id:2
2018-12-29 22:24:02:709 CN: new_year_set, uid:3s1483p12839737, accumulative success, id:5
2018-12-29 23:17:16:085 CN: new_year_set, uid:16s1481p14532721, accumulative success, id:2
2018-12-29 23:17:26:198 CN: new_year_set, uid:16s1481p14532721, accumulative success, id:5
2018-12-30 01:02:58:059 CN: new_year_set, uid:5s1486p15125956, accumulative success, id:5
2018-12-30 01:32:12:573 CN: new_year_set, uid:3s1481p14496010, accumulative success, id:2
2018-12-30 01:32:19:046 CN: new_year_set, uid:3s1481p14496010, accumulative success, id:5
2018-12-30 07:06:32:872 CN: new_year_set, uid:59s1483p13940701, accumulative success, id:2
2018-12-30 07:06:43:824 CN: new_year_set, uid:59s1483p13940701, accumulative success, id:5
2018-12-30 07:52:31:975 CN: new_year_set, uid:14s1490p14581562, accumulative success, id:2
2018-12-30 08:01:02:286 CN: new_year_set, uid:14s1490p14581562, accumulative success, id:5
2018-12-30 09:02:43:416 CN: new_year_set, uid:16s1484p22896274, accumulative success, id:2
2018-12-30 09:02:45:223 CN: new_year_set, uid:16s1484p22896274, accumulative success, id:5
2018-12-30 09:13:26:764 CN: new_year_set, uid:3s1488p14562719, accumulative success, id:2
2018-12-30 09:13:29:011 CN: new_year_set, uid:3s1488p14562719, accumulative success, id:5
2018-12-30 09:14:18:214 CN: new_year_set, uid:6s1484p9524082, accumulative success, id:2
2018-12-30 09:14:19:995 CN: new_year_set, uid:6s1484p9524082, accumulative success, id:5
2018-12-30 09:19:07:495 CN: new_year_set, uid:16s1484p22896274, accumulative success, id:9
2018-12-30 09:31:44:859 CN: new_year_set, uid:14s1483p14109997, accumulative success, id:2
2018-12-30 09:31:47:359 CN: new_year_set, uid:14s1483p14109997, accumulative success, id:5
2018-12-30 09:42:23:469 CN: new_year_set, uid:16s1484p15150670, accumulative success, id:9
2018-12-30 10:13:34:183 CN: new_year_set, uid:31s1481p14497466, accumulative success, id:9
2018-12-30 10:39:52:570 CN: new_year_set, uid:59s1486p14541296, accumulative success, id:2
2018-12-30 10:39:58:306 CN: new_year_set, uid:59s1486p14541296, accumulative success, id:5
2018-12-30 10:42:40:289 CN: new_year_set, uid:16s1483p14520060, accumulative success, id:9
2018-12-30 10:56:36:337 CN: new_year_set, uid:12s1481p14462467, accumulative success, id:5
2018-12-30 11:01:10:296 CN: new_year_set, uid:4s1488p14562736, accumulative success, id:2
2018-12-30 11:06:00:345 CN: new_year_set, uid:14s1484p14525923, accumulative success, id:2
2018-12-30 11:06:01:926 CN: new_year_set, uid:14s1484p14525923, accumulative success, id:5
2018-12-30 11:07:34:474 CN: new_year_set, uid:31s1487p23464765, accumulative success, id:2
2018-12-30 11:07:38:432 CN: new_year_set, uid:31s1487p23464765, accumulative success, id:5
2018-12-30 11:10:58:377 CN: new_year_set, uid:4s1488p17108988, accumulative success, id:5
2018-12-30 11:38:23:166 CN: new_year_set, uid:4s1490p5816885, accumulative success, id:2
2018-12-30 12:03:18:930 CN: new_year_set, uid:16s1483p15698879, accumulative success, id:9
2018-12-30 12:06:15:655 CN: new_year_set, uid:10s1485p14123560, accumulative success, id:2
2018-12-30 12:06:18:417 CN: new_year_set, uid:10s1485p14123560, accumulative success, id:5
2018-12-30 14:01:02:019 CN: new_year_set, uid:56s1486p14545427, accumulative success, id:2
2018-12-30 14:01:03:704 CN: new_year_set, uid:56s1486p14545427, accumulative success, id:5
2018-12-30 15:23:39:259 CN: new_year_set, uid:10s1484p3678526, accumulative success, id:9
2018-12-30 15:24:05:506 CN: new_year_set, uid:31s1483p14507741, accumulative success, id:9
2018-12-30 15:29:47:446 CN: new_year_set, uid:56s1489p14559682, accumulative success, id:9
2018-12-30 16:20:52:202 CN: new_year_set, uid:56s1482p14475404, accumulative success, id:9
2018-12-30 16:22:42:333 CN: new_year_set, uid:14s1484p14525923, accumulative success, id:9
2018-12-30 16:24:12:360 CN: new_year_set, uid:3s1483p12839737, accumulative success, id:9
2018-12-30 17:59:28:492 CN: new_year_set, uid:18s1485p14535324, accumulative success, id:2
2018-12-30 18:06:13:133 CN: new_year_set, uid:18s1485p14535324, accumulative success, id:5
2018-12-30 19:08:05:541 CN: new_year_set, uid:3s1483p14517727, accumulative success, id:9
2018-12-30 19:10:34:577 CN: new_year_set, uid:4s1488p14563164, accumulative success, id:9
2018-12-30 21:47:31:721 CN: new_year_set, uid:56s1486p14543474, accumulative success, id:5
2018-12-30 21:47:42:391 CN: new_year_set, uid:56s1486p14543474, accumulative success, id:2
2018-12-30 22:06:06:950 CN: new_year_set, uid:3s1481p14496010, accumulative success, id:9
2018-12-30 23:18:25:622 CN: new_year_set, uid:9s1482p14511927, accumulative success, id:9
2018-12-31 06:57:18:056 CN: new_year_set, uid:14s1490p14581562, accumulative success, id:9
2018-12-31 08:10:33:585 CN: new_year_set, uid:37s1486p14434258, accumulative success, id:5
2018-12-31 08:10:34:647 CN: new_year_set, uid:37s1486p14434258, accumulative success, id:2
2018-12-31 08:13:49:620 CN: new_year_set, uid:10s1484p3678526, accumulative success, id:14
2018-12-31 08:55:27:070 CN: new_year_set, uid:31s1481p14497466, accumulative success, id:14
2018-12-31 09:21:14:065 CN: new_year_set, uid:31s1487p23464765, accumulative success, id:9
2018-12-31 09:39:46:081 CN: new_year_set, uid:10s1485p14123560, accumulative success, id:9
2018-12-31 09:40:57:533 CN: new_year_set, uid:16s1484p15150670, accumulative success, id:14
2018-12-31 09:52:08:874 CN: new_year_set, uid:14s1484p14525923, accumulative success, id:14
2018-12-31 10:01:26:547 CN: new_year_set, uid:3s1488p14562719, accumulative success, id:9
2018-12-31 10:05:50:853 CN: new_year_set, uid:14s1483p14109997, accumulative success, id:9
2018-12-31 10:23:16:258 CN: new_year_set, uid:3s1483p12839737, accumulative success, id:14
2018-12-31 10:24:56:844 CN: new_year_set, uid:56s1482p14475404, accumulative success, id:14
2018-12-31 10:34:06:914 CN: new_year_set, uid:31s1487p23464765, accumulative success, id:14
2018-12-31 10:43:08:866 CN: new_year_set, uid:3s1488p14562719, accumulative success, id:14
2018-12-31 10:51:37:212 CN: new_year_set, uid:16s1484p14530241, accumulative success, id:2
2018-12-31 10:51:47:659 CN: new_year_set, uid:16s1484p14530241, accumulative success, id:5
2018-12-31 11:08:47:272 CN: new_year_set, uid:16s1481p14532721, accumulative success, id:9
2018-12-31 11:22:25:728 CN: new_year_set, uid:59s1483p13940701, accumulative success, id:9
2018-12-31 11:22:53:103 CN: new_year_set, uid:16s1481p14532721, accumulative success, id:14
2018-12-31 11:28:34:367 CN: new_year_set, uid:16s1483p15698879, accumulative success, id:14
2018-12-31 11:57:32:168 CN: new_year_set, uid:16s1484p14522356, accumulative success, id:2
2018-12-31 11:57:34:058 CN: new_year_set, uid:16s1484p14522356, accumulative success, id:5
2018-12-31 12:14:53:933 CN: new_year_set, uid:16s1484p14530241, accumulative success, id:9
2018-12-31 13:06:21:381 CN: new_year_set, uid:4s1481p14501452, accumulative success, id:2
2018-12-31 13:09:38:950 CN: new_year_set, uid:4s1490p5816885, accumulative success, id:5
2018-12-31 13:09:42:237 CN: new_year_set, uid:4s1490p5816885, accumulative success, id:9
2018-12-31 13:16:54:314 CN: new_year_set, uid:31s1482p14510114, accumulative success, id:9
2018-12-31 13:31:09:300 CN: new_year_set, uid:4s1486p14548354, accumulative success, id:2
2018-12-31 13:31:12:674 CN: new_year_set, uid:4s1486p14548354, accumulative success, id:5
2018-12-31 17:39:58:492 CN: new_year_set, uid:9s1482p14511927, accumulative success, id:14
2018-12-31 18:19:07:340 CN: new_year_set, uid:4s1487p14552302, accumulative success, id:2
2018-12-31 18:53:04:042 CN: new_year_set, uid:14s1483p14109997, accumulative success, id:14
2018-12-31 19:14:37:019 CN: new_year_set, uid:3s1483p14517727, accumulative success, id:14
2018-12-31 19:14:42:435 CN: new_year_set, uid:14s1484p14525923, accumulative success, id:20
2018-12-31 19:41:24:338 CN: new_year_set, uid:3s1481p14496010, accumulative success, id:14
2018-12-31 21:18:04:384 CN: new_year_set, uid:56s1486p14543474, accumulative success, id:9
2018-12-31 21:18:06:410 CN: new_year_set, uid:56s1486p14543474, accumulative success, id:14
2018-12-31 22:02:03:485 CN: new_year_set, uid:56s1486p14545427, accumulative success, id:9
2018-12-31 23:30:31:814 CN: new_year_set, uid:4s1481p14501452, accumulative success, id:5
2019-01-01 04:45:00:078 CN: new_year_set, uid:31s1487p23464765, accumulative success, id:20
2019-01-01 05:15:23:259 CN: new_year_set, uid:16s1484p15150670, accumulative success, id:20
2019-01-01 05:19:42:679 CN: new_year_set, uid:16s1484p22896274, accumulative success, id:14
2019-01-01 06:10:17:823 CN: new_year_set, uid:3s1484p16377666, accumulative success, id:2
2019-01-01 06:10:19:934 CN: new_year_set, uid:3s1484p16377666, accumulative success, id:5
2019-01-01 06:10:24:634 CN: new_year_set, uid:3s1484p16377666, accumulative success, id:9
2019-01-01 06:10:27:094 CN: new_year_set, uid:3s1484p16377666, accumulative success, id:14
2019-01-01 06:12:51:903 CN: new_year_set, uid:3s1484p16377666, accumulative success, id:20
2019-01-01 06:34:30:383 CN: new_year_set, uid:3s1484p21487908, accumulative success, id:2
2019-01-01 06:34:32:353 CN: new_year_set, uid:3s1484p21487908, accumulative success, id:5
2019-01-01 06:34:34:223 CN: new_year_set, uid:3s1484p21487908, accumulative success, id:9
2019-01-01 06:34:38:588 CN: new_year_set, uid:3s1484p21487908, accumulative success, id:14
2019-01-01 06:34:43:730 CN: new_year_set, uid:3s1484p21487908, accumulative success, id:20
2019-01-01 08:15:00:332 CN: new_year_set, uid:3s1481p14496010, accumulative success, id:20
2019-01-01 08:19:18:153 CN: new_year_set, uid:10s1485p14123560, accumulative success, id:14
2019-01-01 08:36:53:768 CN: new_year_set, uid:31s1481p14497466, accumulative success, id:20
2019-01-01 08:39:05:814 CN: new_year_set, uid:9s1482p14511927, accumulative success, id:20
2019-01-01 08:51:51:579 CN: new_year_set, uid:59s1486p14541296, accumulative success, id:14
2019-01-01 08:51:53:818 CN: new_year_set, uid:59s1486p14541296, accumulative success, id:9
2019-01-01 08:52:12:165 CN: new_year_set, uid:10s1484p3678526, accumulative success, id:20
2019-01-01 09:15:54:048 CN: new_year_set, uid:18s1483p14516142, accumulative success, id:9
2019-01-01 09:33:23:327 CN: new_year_set, uid:3s1488p14562719, accumulative success, id:20
2019-01-01 09:34:44:881 CN: new_year_set, uid:3s1483p12839737, accumulative success, id:20
2019-01-01 09:34:57:592 CN: new_year_set, uid:56s1482p14475404, accumulative success, id:20
2019-01-01 09:40:30:712 CN: new_year_set, uid:16s1481p14532721, accumulative success, id:20
2019-01-01 09:57:06:533 CN: new_year_set, uid:31s1483p14507741, accumulative success, id:14
2019-01-01 10:01:07:520 CN: new_year_set, uid:16s1483p15698879, accumulative success, id:20
2019-01-01 10:06:09:709 CN: new_year_set, uid:18s1485p14535324, accumulative success, id:9
2019-01-01 10:24:14:982 CN: new_year_set, uid:59s1486p14541296, accumulative success, id:20
2019-01-01 10:25:00:492 CN: new_year_set, uid:4s1488p14563164, accumulative success, id:14
2019-01-01 10:36:21:676 CN: new_year_set, uid:4s1488p14563164, accumulative success, id:20
2019-01-01 11:09:38:465 CN: new_year_set, uid:16s1484p14530241, accumulative success, id:14
2019-01-01 11:24:37:103 CN: new_year_set, uid:3s1483p14517586, accumulative success, id:2
2019-01-01 11:24:38:722 CN: new_year_set, uid:3s1483p14517586, accumulative success, id:5
2019-01-01 11:37:24:624 CN: new_year_set, uid:56s1484p14525168, accumulative success, id:2
2019-01-01 11:37:25:516 CN: new_year_set, uid:56s1484p14525168, accumulative success, id:5
2019-01-01 11:37:28:265 CN: new_year_set, uid:56s1484p14525168, accumulative success, id:9
2019-01-01 12:01:43:026 CN: new_year_set, uid:56s1484p14525168, accumulative success, id:14
2019-01-01 12:11:04:641 CN: new_year_set, uid:4s1488p14562736, accumulative success, id:5
2019-01-01 12:18:22:719 CN: new_year_set, uid:59s1483p13940701, accumulative success, id:14
2019-01-01 12:30:10:675 CN: new_year_set, uid:16s1483p14520060, accumulative success, id:14
2019-01-01 12:31:21:459 CN: new_year_set, uid:3s1483p14517727, accumulative success, id:20
2019-01-01 12:37:57:753 CN: new_year_set, uid:59s1483p13940701, accumulative success, id:20
2019-01-01 12:48:06:128 CN: new_year_set, uid:16s1483p14520060, accumulative success, id:20
2019-01-01 12:52:57:746 CN: new_year_set, uid:5s1486p15125956, accumulative success, id:9
2019-01-01 12:55:42:121 CN: new_year_set, uid:56s1483p14554985, accumulative success, id:2
2019-01-01 12:55:44:047 CN: new_year_set, uid:56s1483p14554985, accumulative success, id:5
2019-01-01 12:55:46:621 CN: new_year_set, uid:56s1483p14554985, accumulative success, id:9
2019-01-01 12:55:49:170 CN: new_year_set, uid:56s1483p14554985, accumulative success, id:14
2019-01-01 12:55:51:066 CN: new_year_set, uid:56s1483p14554985, accumulative success, id:20
2019-01-01 12:57:08:921 CN: new_year_set, uid:14s1483p14109997, accumulative success, id:20
2019-01-01 12:58:38:568 CN: new_year_set, uid:5s1486p15125956, accumulative success, id:14
2019-01-01 13:09:48:910 CN: new_year_set, uid:4s1490p5816885, accumulative success, id:14
2019-01-01 13:13:01:633 CN: new_year_set, uid:3s1484p23919850, accumulative success, id:2
2019-01-01 13:13:03:443 CN: new_year_set, uid:3s1484p23919850, accumulative success, id:5
2019-01-01 13:13:05:490 CN: new_year_set, uid:3s1484p23919850, accumulative success, id:9
2019-01-01 13:13:07:404 CN: new_year_set, uid:3s1484p23919850, accumulative success, id:14
2019-01-01 13:13:12:676 CN: new_year_set, uid:3s1484p23919850, accumulative success, id:20
2019-01-01 13:25:09:571 CN: new_year_set, uid:4s1488p17108988, accumulative success, id:9
2019-01-01 13:35:35:628 CN: new_year_set, uid:31s1483p14507741, accumulative success, id:20
2019-01-01 13:39:01:940 CN: new_year_set, uid:16s1484p14522356, accumulative success, id:9
2019-01-01 14:03:25:521 CN: new_year_set, uid:3s1489p14571016, accumulative success, id:2
2019-01-01 14:03:39:651 CN: new_year_set, uid:3s1489p14571016, accumulative success, id:5
