2018-12-29 12:31:32:045 CN: new_year_set, uid:102s111p24366101, accumulative success, id:2
2018-12-29 12:31:35:618 CN: new_year_set, uid:102s111p24366101, accumulative success, id:5
2018-12-29 12:44:12:440 CN: new_year_set, uid:3s117p1604404, accumulative success, id:2
2018-12-29 12:44:13:357 CN: new_year_set, uid:3s117p1604404, accumulative success, id:5
2018-12-29 12:50:58:505 CN: new_year_set, uid:19s116p1608437, accumulative success, id:2
2018-12-29 12:50:59:713 CN: new_year_set, uid:19s116p1608437, accumulative success, id:5
2018-12-29 13:13:39:554 CN: new_year_set, uid:3s117p1654502, accumulative success, id:2
2018-12-29 13:14:01:790 CN: new_year_set, uid:3s117p1654502, accumulative success, id:5
2018-12-29 13:37:50:434 CN: new_year_set, uid:6s118p1626747, accumulative success, id:2
2018-12-29 13:37:53:645 CN: new_year_set, uid:6s118p1626747, accumulative success, id:5
2018-12-29 13:45:41:917 CN: new_year_set, uid:16s117p938305, accumulative success, id:2
2018-12-29 14:02:22:297 CN: new_year_set, uid:16s117p938305, accumulative success, id:5
2018-12-29 15:03:47:764 CN: new_year_set, uid:0s115p1572853, accumulative success, id:2
2018-12-29 15:38:33:577 CN: new_year_set, uid:16s115p18014316, accumulative success, id:2
2018-12-29 15:52:52:220 CN: new_year_set, uid:16s115p18014316, accumulative success, id:5
2018-12-29 15:53:28:205 CN: new_year_set, uid:3s117p1611214, accumulative success, id:2
2018-12-29 15:55:22:545 CN: new_year_set, uid:3s117p1611214, accumulative success, id:5
2018-12-29 16:09:22:703 CN: new_year_set, uid:7s114p1558092, accumulative success, id:2
2018-12-29 16:09:26:869 CN: new_year_set, uid:7s114p1558092, accumulative success, id:5
2018-12-29 16:16:25:500 CN: new_year_set, uid:5s111p23662799, accumulative success, id:2
2018-12-29 16:35:03:996 CN: new_year_set, uid:82s111p19652096, accumulative success, id:2
2018-12-29 17:01:25:749 CN: new_year_set, uid:4s117p2064384, accumulative success, id:2
2018-12-29 17:01:28:534 CN: new_year_set, uid:4s117p2064384, accumulative success, id:5
2018-12-29 18:27:18:436 CN: new_year_set, uid:5s111p23662799, accumulative success, id:5
2018-12-29 19:01:31:809 CN: new_year_set, uid:0s115p1572853, accumulative success, id:5
2018-12-29 19:14:05:350 CN: new_year_set, uid:2s114p21172259, accumulative success, id:2
2018-12-29 19:24:58:017 CN: new_year_set, uid:18s115p15386093, accumulative success, id:2
2018-12-29 19:24:59:519 CN: new_year_set, uid:18s115p15386093, accumulative success, id:5
2018-12-29 19:52:28:320 CN: new_year_set, uid:82s111p19652096, accumulative success, id:5
2018-12-29 20:09:13:153 CN: new_year_set, uid:47s111p2587148, accumulative success, id:2
2018-12-29 20:09:14:897 CN: new_year_set, uid:47s111p2587148, accumulative success, id:5
