2018-12-29 12:24:57:017 CN: new_year_set, uid:9s24p428739, accumulative success, id:2
2018-12-29 12:29:04:072 CN: new_year_set, uid:3s23p1070444, accumulative success, id:2
2018-12-29 12:29:07:315 CN: new_year_set, uid:3s23p1070444, accumulative success, id:5
2018-12-29 12:29:12:225 CN: new_year_set, uid:5s27p464297, accumulative success, id:2
2018-12-29 12:29:14:679 CN: new_year_set, uid:5s27p464297, accumulative success, id:5
2018-12-29 12:32:36:997 CN: new_year_set, uid:16s26p693528, accumulative success, id:2
2018-12-29 12:47:06:391 CN: new_year_set, uid:16s26p693528, accumulative success, id:5
2018-12-29 12:52:16:307 CN: new_year_set, uid:24s29p25043302, accumulative success, id:2
2018-12-29 12:52:42:228 CN: new_year_set, uid:36s21p6824316, accumulative success, id:2
2018-12-29 12:52:43:738 CN: new_year_set, uid:36s21p6824316, accumulative success, id:5
2018-12-29 12:54:30:998 CN: new_year_set, uid:18s25p2499672, accumulative success, id:2
2018-12-29 12:54:38:051 CN: new_year_set, uid:4s25p444170, accumulative success, id:2
2018-12-29 12:54:47:333 CN: new_year_set, uid:18s25p2499672, accumulative success, id:5
2018-12-29 12:55:41:123 CN: new_year_set, uid:4s22p396119, accumulative success, id:2
2018-12-29 12:55:44:861 CN: new_year_set, uid:4s22p396119, accumulative success, id:5
2018-12-29 12:56:51:663 CN: new_year_set, uid:10s21p2337196, accumulative success, id:2
2018-12-29 13:08:22:230 CN: new_year_set, uid:9s24p428739, accumulative success, id:5
2018-12-29 13:09:55:411 CN: new_year_set, uid:3s29p5195350, accumulative success, id:2
2018-12-29 13:09:56:913 CN: new_year_set, uid:3s29p5195350, accumulative success, id:5
2018-12-29 13:10:25:946 CN: new_year_set, uid:3s26p6332443, accumulative success, id:2
2018-12-29 13:10:29:847 CN: new_year_set, uid:3s26p6332443, accumulative success, id:5
2018-12-29 13:11:32:735 CN: new_year_set, uid:3s30p13253680, accumulative success, id:2
2018-12-29 13:11:35:926 CN: new_year_set, uid:3s30p13253680, accumulative success, id:5
2018-12-29 13:21:41:941 CN: new_year_set, uid:84s21p13133377, accumulative success, id:2
2018-12-29 13:21:43:777 CN: new_year_set, uid:84s21p13133377, accumulative success, id:5
2018-12-29 13:23:25:416 CN: new_year_set, uid:19s25p4371300, accumulative success, id:2
2018-12-29 13:25:27:834 CN: new_year_set, uid:3s28p130237, accumulative success, id:5
2018-12-29 13:25:29:805 CN: new_year_set, uid:3s28p130237, accumulative success, id:2
2018-12-29 13:27:03:850 CN: new_year_set, uid:19s25p4371300, accumulative success, id:5
2018-12-29 13:34:10:543 CN: new_year_set, uid:4s24p128690, accumulative success, id:2
2018-12-29 13:34:13:853 CN: new_year_set, uid:4s24p128690, accumulative success, id:5
2018-12-29 13:35:24:319 CN: new_year_set, uid:3s30p6276329, accumulative success, id:2
2018-12-29 13:35:28:806 CN: new_year_set, uid:3s30p6276329, accumulative success, id:5
2018-12-29 13:41:26:557 CN: new_year_set, uid:19s25p22673811, accumulative success, id:2
2018-12-29 13:46:58:449 CN: new_year_set, uid:16s23p22475013, accumulative success, id:2
2018-12-29 13:47:11:715 CN: new_year_set, uid:10s21p2337196, accumulative success, id:5
2018-12-29 13:50:33:727 CN: new_year_set, uid:4s27p116733, accumulative success, id:2
2018-12-29 13:50:35:593 CN: new_year_set, uid:4s27p116733, accumulative success, id:5
