2018-12-29 12:15:18:500 CN: new_year_set, uid:24s1311p13502435, accumulative success, id:2
2018-12-29 12:15:21:239 CN: new_year_set, uid:24s1311p13502435, accumulative success, id:5
2018-12-29 12:27:37:044 CN: new_year_set, uid:31s1314p14641381, accumulative success, id:2
2018-12-29 12:27:41:636 CN: new_year_set, uid:31s1314p14641381, accumulative success, id:5
2018-12-29 12:38:13:616 CN: new_year_set, uid:18s1318p23437544, accumulative success, id:2
2018-12-29 12:43:20:331 CN: new_year_set, uid:5s1314p6845671, accumulative success, id:2
2018-12-29 12:43:23:307 CN: new_year_set, uid:5s1314p6845671, accumulative success, id:5
2018-12-29 13:00:10:950 CN: new_year_set, uid:2s1318p12474583, accumulative success, id:2
2018-12-29 13:00:39:993 CN: new_year_set, uid:2s1318p12474583, accumulative success, id:5
2018-12-29 13:12:05:913 CN: new_year_set, uid:3s1314p13329260, accumulative success, id:2
2018-12-29 13:12:11:486 CN: new_year_set, uid:3s1314p13329260, accumulative success, id:5
2018-12-29 13:21:01:836 CN: new_year_set, uid:56s1314p24723886, accumulative success, id:2
2018-12-29 13:21:04:193 CN: new_year_set, uid:56s1314p24723886, accumulative success, id:5
2018-12-29 14:13:32:278 CN: new_year_set, uid:36s1311p13041859, accumulative success, id:2
2018-12-29 14:13:34:263 CN: new_year_set, uid:36s1311p13041859, accumulative success, id:5
2018-12-29 14:23:28:113 CN: new_year_set, uid:18s1319p10770390, accumulative success, id:2
2018-12-29 14:23:33:975 CN: new_year_set, uid:18s1319p10770390, accumulative success, id:5
2018-12-29 15:02:18:631 CN: new_year_set, uid:56s1317p13053500, accumulative success, id:2
2018-12-29 15:02:30:210 CN: new_year_set, uid:3s1320p13121645, accumulative success, id:2
2018-12-29 16:31:35:251 CN: new_year_set, uid:36s1316p13088603, accumulative success, id:2
2018-12-29 16:31:36:518 CN: new_year_set, uid:36s1316p13088603, accumulative success, id:5
2018-12-29 17:00:39:555 CN: new_year_set, uid:14s1318p13105130, accumulative success, id:2
2018-12-29 17:00:46:786 CN: new_year_set, uid:14s1318p13105130, accumulative success, id:5
2018-12-29 17:58:44:803 CN: new_year_set, uid:66s1314p13071771, accumulative success, id:2
2018-12-29 17:58:50:262 CN: new_year_set, uid:66s1314p13071771, accumulative success, id:5
2018-12-29 19:08:06:164 CN: new_year_set, uid:5s1315p2727328, accumulative success, id:2
2018-12-29 19:08:07:918 CN: new_year_set, uid:5s1315p2727328, accumulative success, id:5
2018-12-29 19:09:57:871 CN: new_year_set, uid:24s1314p21754596, accumulative success, id:2
2018-12-29 20:00:18:305 CN: new_year_set, uid:2s1314p21136506, accumulative success, id:2
2018-12-29 20:00:24:447 CN: new_year_set, uid:2s1314p21136506, accumulative success, id:5
2018-12-29 20:02:38:183 CN: new_year_set, uid:6s1311p13056508, accumulative success, id:2
2018-12-29 20:14:04:151 CN: new_year_set, uid:24s1313p13042937, accumulative success, id:5
