2018-12-29 12:49:52:662 CN: new_year_set, uid:91s1287p12822552, accumulative success, id:2
2018-12-29 12:52:17:272 CN: new_year_set, uid:31s1286p12815545, accumulative success, id:2
2018-12-29 12:52:19:232 CN: new_year_set, uid:31s1286p12815545, accumulative success, id:5
2018-12-29 13:03:46:632 CN: new_year_set, uid:19s1283p12801165, accumulative success, id:2
2018-12-29 13:04:22:990 CN: new_year_set, uid:14s1281p12778914, accumulative success, id:2
2018-12-29 13:12:50:073 CN: new_year_set, uid:56s1290p12859503, accumulative success, id:2
2018-12-29 13:17:43:585 CN: new_year_set, uid:14s1281p12778914, accumulative success, id:5
2018-12-29 13:18:36:467 CN: new_year_set, uid:56s1290p12859503, accumulative success, id:5
2018-12-29 13:36:24:335 CN: new_year_set, uid:56s1289p12801118, accumulative success, id:2
2018-12-29 13:36:25:465 CN: new_year_set, uid:56s1289p12801118, accumulative success, id:5
2018-12-29 14:32:28:198 CN: new_year_set, uid:5s1289p12848461, accumulative success, id:2
2018-12-29 14:32:30:287 CN: new_year_set, uid:5s1289p12848461, accumulative success, id:5
2018-12-29 14:35:42:998 CN: new_year_set, uid:59s1286p12815302, accumulative success, id:2
2018-12-29 14:35:53:114 CN: new_year_set, uid:59s1286p12815302, accumulative success, id:5
2018-12-29 15:41:13:712 CN: new_year_set, uid:16s1287p12827017, accumulative success, id:2
2018-12-29 15:41:15:000 CN: new_year_set, uid:16s1287p12827017, accumulative success, id:5
2018-12-29 16:39:43:964 CN: new_year_set, uid:24s1285p10582118, accumulative success, id:2
2018-12-29 16:39:46:750 CN: new_year_set, uid:24s1285p10582118, accumulative success, id:5
2018-12-29 16:49:54:858 CN: new_year_set, uid:19s1288p7356786, accumulative success, id:2
2018-12-29 17:17:09:208 CN: new_year_set, uid:24s1289p12848625, accumulative success, id:2
2018-12-29 17:17:14:568 CN: new_year_set, uid:24s1289p12848625, accumulative success, id:5
2018-12-29 17:37:16:385 CN: new_year_set, uid:16s1289p16763564, accumulative success, id:2
2018-12-29 17:37:53:002 CN: new_year_set, uid:56s1286p12816596, accumulative success, id:2
2018-12-29 17:37:59:001 CN: new_year_set, uid:56s1286p12816596, accumulative success, id:5
2018-12-29 18:11:45:016 CN: new_year_set, uid:14s1285p12810281, accumulative success, id:2
2018-12-29 18:11:47:120 CN: new_year_set, uid:14s1285p12810281, accumulative success, id:5
2018-12-29 18:35:24:384 CN: new_year_set, uid:16s1289p16763564, accumulative success, id:5
2018-12-29 18:46:18:248 CN: new_year_set, uid:31s1290p12861516, accumulative success, id:2
2018-12-29 18:46:26:621 CN: new_year_set, uid:31s1290p12861516, accumulative success, id:5
2018-12-29 19:00:08:061 CN: new_year_set, uid:24s1289p14918319, accumulative success, id:2
2018-12-29 19:00:09:611 CN: new_year_set, uid:24s1289p14918319, accumulative success, id:5
2018-12-29 19:04:00:252 CN: new_year_set, uid:2s1290p12007808, accumulative success, id:2
2018-12-29 19:04:04:087 CN: new_year_set, uid:2s1290p12007808, accumulative success, id:5
2018-12-29 20:00:09:226 CN: new_year_set, uid:4s1287p12825229, accumulative success, id:2
2018-12-29 20:17:40:823 CN: new_year_set, uid:56s1289p12987725, accumulative success, id:2
2018-12-29 20:17:42:052 CN: new_year_set, uid:56s1289p12987725, accumulative success, id:5
2018-12-29 20:45:01:346 CN: new_year_set, uid:56s1286p12816125, accumulative success, id:2
2018-12-29 20:45:03:069 CN: new_year_set, uid:56s1286p12816125, accumulative success, id:5
2018-12-29 22:56:35:136 CN: new_year_set, uid:56s1289p12683430, accumulative success, id:2
2018-12-29 22:56:36:672 CN: new_year_set, uid:56s1289p12683430, accumulative success, id:5
2018-12-29 23:06:54:603 CN: new_year_set, uid:4s1287p12825229, accumulative success, id:5
2018-12-29 23:44:36:395 CN: new_year_set, uid:56s1286p23728007, accumulative success, id:2
