2018-12-29 12:33:23:720 CN: new_year_set, uid:3s188p2352596, accumulative success, id:5
2018-12-29 12:33:28:908 CN: new_year_set, uid:3s188p2352596, accumulative success, id:2
2018-12-29 12:37:48:241 CN: new_year_set, uid:4s187p2498169, accumulative success, id:2
2018-12-29 12:37:51:195 CN: new_year_set, uid:4s187p2498169, accumulative success, id:5
2018-12-29 12:48:16:718 CN: new_year_set, uid:4s190p21064335, accumulative success, id:2
2018-12-29 13:06:27:764 CN: new_year_set, uid:14s188p5370815, accumulative success, id:2
2018-12-29 13:09:39:346 CN: new_year_set, uid:3s181p15404687, accumulative success, id:2
2018-12-29 13:09:41:574 CN: new_year_set, uid:3s181p15404687, accumulative success, id:5
2018-12-29 13:13:44:252 CN: new_year_set, uid:14s188p5370815, accumulative success, id:5
2018-12-29 13:25:12:758 CN: new_year_set, uid:32s189p2509213, accumulative success, id:2
2018-12-29 13:25:14:004 CN: new_year_set, uid:32s189p2509213, accumulative success, id:5
2018-12-29 13:32:05:088 CN: new_year_set, uid:2s187p2503250, accumulative success, id:2
2018-12-29 13:32:09:318 CN: new_year_set, uid:2s187p2503250, accumulative success, id:5
2018-12-29 13:45:42:403 CN: new_year_set, uid:3s183p1597228, accumulative success, id:2
2018-12-29 13:48:19:452 CN: new_year_set, uid:3s183p1597228, accumulative success, id:5
2018-12-29 14:22:33:087 CN: new_year_set, uid:54s181p3869434, accumulative success, id:2
2018-12-29 14:33:43:716 CN: new_year_set, uid:66s185p23829957, accumulative success, id:2
2018-12-29 14:33:49:099 CN: new_year_set, uid:66s185p23829957, accumulative success, id:5
2018-12-29 14:46:35:538 CN: new_year_set, uid:16s184p2474367, accumulative success, id:2
2018-12-29 14:46:37:716 CN: new_year_set, uid:16s184p2474367, accumulative success, id:5
2018-12-29 14:50:36:217 CN: new_year_set, uid:15s181p2441434, accumulative success, id:2
2018-12-29 14:50:41:565 CN: new_year_set, uid:15s181p2441434, accumulative success, id:5
2018-12-29 14:52:43:557 CN: new_year_set, uid:54s181p3869434, accumulative success, id:5
2018-12-29 15:00:59:998 CN: new_year_set, uid:34s183p3792259, accumulative success, id:2
2018-12-29 15:01:02:371 CN: new_year_set, uid:34s183p3792259, accumulative success, id:5
2018-12-29 15:06:19:926 CN: new_year_set, uid:2s187p21455754, accumulative success, id:5
2018-12-29 15:06:21:126 CN: new_year_set, uid:2s187p21455754, accumulative success, id:2
2018-12-29 15:18:27:507 CN: new_year_set, uid:4s188p2567890, accumulative success, id:2
2018-12-29 15:18:29:012 CN: new_year_set, uid:4s188p2567890, accumulative success, id:5
2018-12-29 15:35:52:940 CN: new_year_set, uid:3s181p2576473, accumulative success, id:2
2018-12-29 15:35:57:957 CN: new_year_set, uid:3s181p2576473, accumulative success, id:5
2018-12-29 16:23:07:365 CN: new_year_set, uid:5s190p2456927, accumulative success, id:5
2018-12-29 16:23:09:614 CN: new_year_set, uid:5s190p2456927, accumulative success, id:2
2018-12-29 17:49:24:039 CN: new_year_set, uid:6s187p3262478, accumulative success, id:2
2018-12-29 17:51:46:823 CN: new_year_set, uid:6s187p3262478, accumulative success, id:5
2018-12-29 18:11:56:468 CN: new_year_set, uid:3s188p22185210, accumulative success, id:2
2018-12-29 18:11:59:118 CN: new_year_set, uid:3s188p22185210, accumulative success, id:5
2018-12-29 18:34:15:283 CN: new_year_set, uid:3s186p22128173, accumulative success, id:2
2018-12-29 18:36:15:316 CN: new_year_set, uid:32s188p2504363, accumulative success, id:2
2018-12-29 18:36:16:872 CN: new_year_set, uid:32s188p2504363, accumulative success, id:5
2018-12-29 18:41:19:957 CN: new_year_set, uid:3s186p22128173, accumulative success, id:5
2018-12-29 18:49:21:562 CN: new_year_set, uid:5s182p2451191, accumulative success, id:2
2018-12-29 18:49:30:273 CN: new_year_set, uid:5s182p2451191, accumulative success, id:5
2018-12-29 19:14:09:508 CN: new_year_set, uid:32s189p2510595, accumulative success, id:2
2018-12-29 19:14:11:147 CN: new_year_set, uid:32s189p2510595, accumulative success, id:5
2018-12-29 19:19:41:233 CN: new_year_set, uid:19s185p2644261, accumulative success, id:2
2018-12-29 19:26:42:466 CN: new_year_set, uid:47s181p3872464, accumulative success, id:2
2018-12-29 19:26:47:138 CN: new_year_set, uid:47s181p3872464, accumulative success, id:5
2018-12-29 19:27:11:457 CN: new_year_set, uid:19s184p2473008, accumulative success, id:2
2018-12-29 19:27:13:758 CN: new_year_set, uid:19s184p2473008, accumulative success, id:5
2018-12-29 19:33:21:272 CN: new_year_set, uid:47s185p2634485, accumulative success, id:5
2018-12-29 19:33:22:557 CN: new_year_set, uid:47s185p2634485, accumulative success, id:2
2018-12-29 19:35:27:178 CN: new_year_set, uid:6s182p2453493, accumulative success, id:2
2018-12-29 19:53:27:835 CN: new_year_set, uid:14s188p2522300, accumulative success, id:2
2018-12-29 20:08:45:431 CN: new_year_set, uid:3s188p1441286, accumulative success, id:2
2018-12-29 20:08:47:675 CN: new_year_set, uid:3s188p1441286, accumulative success, id:5
2018-12-29 20:25:04:481 CN: new_year_set, uid:6s182p2453493, accumulative success, id:5
2018-12-29 21:23:44:709 CN: new_year_set, uid:3s187p2501648, accumulative success, id:2
2018-12-29 21:23:50:488 CN: new_year_set, uid:3s187p2501648, accumulative success, id:5
2018-12-29 21:55:54:028 CN: new_year_set, uid:3s184p2315143, accumulative success, id:2
2018-12-29 22:03:03:785 CN: new_year_set, uid:86s189p24218635, accumulative success, id:2
2018-12-29 22:09:01:157 CN: new_year_set, uid:14s182p2447475, accumulative success, id:2
2018-12-29 22:09:03:531 CN: new_year_set, uid:14s182p2447475, accumulative success, id:5
2018-12-29 22:13:10:247 CN: new_year_set, uid:0s189p1538513, accumulative success, id:2
2018-12-29 22:26:10:137 CN: new_year_set, uid:86s189p24218635, accumulative success, id:5
2018-12-29 22:27:17:099 CN: new_year_set, uid:0s189p1538513, accumulative success, id:5
