2018-12-29 12:04:58:441 CN: new_year_set, uid:59s2301p20782868, accumulative success, id:2
2018-12-29 12:25:23:536 CN: new_year_set, uid:5s2304p21119866, accumulative success, id:2
2018-12-29 12:25:36:160 CN: new_year_set, uid:5s2304p21119866, accumulative success, id:5
2018-12-29 12:42:59:907 CN: new_year_set, uid:7s2309p20828709, accumulative success, id:2
2018-12-29 12:43:02:204 CN: new_year_set, uid:7s2309p20828709, accumulative success, id:5
2018-12-29 13:07:56:551 CN: new_year_set, uid:4s2301p20814986, accumulative success, id:2
2018-12-29 13:13:04:397 CN: new_year_set, uid:56s2302p20786779, accumulative success, id:2
2018-12-29 13:13:07:351 CN: new_year_set, uid:56s2302p20786779, accumulative success, id:5
2018-12-29 13:14:44:759 CN: new_year_set, uid:4s2301p20814986, accumulative success, id:5
2018-12-29 13:20:43:958 CN: new_year_set, uid:59s2301p20785705, accumulative success, id:2
2018-12-29 13:21:38:797 CN: new_year_set, uid:59s2301p20785705, accumulative success, id:5
2018-12-29 13:25:19:519 CN: new_year_set, uid:102s2310p24080683, accumulative success, id:2
2018-12-29 13:59:16:665 CN: new_year_set, uid:37s2303p20793683, accumulative success, id:2
2018-12-29 14:09:35:750 CN: new_year_set, uid:56s2303p20815457, accumulative success, id:2
2018-12-29 14:17:04:527 CN: new_year_set, uid:19s2304p20802601, accumulative success, id:2
2018-12-29 14:17:06:207 CN: new_year_set, uid:19s2304p20802601, accumulative success, id:5
2018-12-29 16:04:21:857 CN: new_year_set, uid:4s2302p5602819, accumulative success, id:2
2018-12-29 16:04:46:655 CN: new_year_set, uid:4s2302p5602819, accumulative success, id:5
2018-12-29 16:56:03:692 CN: new_year_set, uid:4s2303p20793189, accumulative success, id:5
2018-12-29 16:56:08:456 CN: new_year_set, uid:4s2303p20793189, accumulative success, id:2
2018-12-29 17:37:27:505 CN: new_year_set, uid:3s2310p16322966, accumulative success, id:2
2018-12-29 17:37:31:214 CN: new_year_set, uid:3s2310p16322966, accumulative success, id:5
2018-12-29 17:54:43:968 CN: new_year_set, uid:24s2306p20809261, accumulative success, id:2
2018-12-29 17:54:46:078 CN: new_year_set, uid:24s2306p20809261, accumulative success, id:5
2018-12-29 18:59:49:492 CN: new_year_set, uid:56s2301p20780450, accumulative success, id:2
2018-12-29 19:00:56:028 CN: new_year_set, uid:56s2301p20780450, accumulative success, id:5
2018-12-29 19:11:31:573 CN: new_year_set, uid:16s2303p17659432, accumulative success, id:2
2018-12-29 19:30:09:672 CN: new_year_set, uid:59s2309p20595305, accumulative success, id:2
2018-12-29 19:30:39:845 CN: new_year_set, uid:9s2303p20794667, accumulative success, id:2
2018-12-29 19:41:15:630 CN: new_year_set, uid:18s2304p21182813, accumulative success, id:2
2018-12-29 19:54:07:123 CN: new_year_set, uid:4s2304p4321604, accumulative success, id:2
2018-12-29 20:07:00:506 CN: new_year_set, uid:4s2304p11861187, accumulative success, id:2
2018-12-29 20:19:25:867 CN: new_year_set, uid:24s2301p20784791, accumulative success, id:2
2018-12-29 20:19:27:023 CN: new_year_set, uid:24s2301p20784791, accumulative success, id:5
2018-12-29 20:25:19:665 CN: new_year_set, uid:4s2304p11861187, accumulative success, id:5
2018-12-29 20:25:25:907 CN: new_year_set, uid:80s2301p20785358, accumulative success, id:2
2018-12-29 20:25:29:424 CN: new_year_set, uid:80s2301p20785358, accumulative success, id:5
2018-12-29 20:27:28:436 CN: new_year_set, uid:56s2302p20786079, accumulative success, id:2
2018-12-29 20:27:29:427 CN: new_year_set, uid:56s2302p20786079, accumulative success, id:5
2018-12-29 20:31:41:433 CN: new_year_set, uid:4s2304p4321604, accumulative success, id:5
2018-12-29 20:37:50:404 CN: new_year_set, uid:3s2307p21838304, accumulative success, id:2
2018-12-29 20:49:12:012 CN: new_year_set, uid:16s2302p20786065, accumulative success, id:2
2018-12-29 20:49:22:528 CN: new_year_set, uid:16s2302p20786065, accumulative success, id:5
2018-12-29 21:11:48:863 CN: new_year_set, uid:3s2306p20812880, accumulative success, id:2
2018-12-29 21:45:35:957 CN: new_year_set, uid:56s2308p20830341, accumulative success, id:2
2018-12-29 21:47:57:696 CN: new_year_set, uid:2s2303p20790528, accumulative success, id:2
2018-12-29 21:48:01:613 CN: new_year_set, uid:2s2303p20790528, accumulative success, id:5
2018-12-29 22:02:48:554 CN: new_year_set, uid:9s2303p20794667, accumulative success, id:5
2018-12-29 22:20:19:390 CN: new_year_set, uid:56s2301p20781271, accumulative success, id:2
2018-12-29 22:58:01:985 CN: new_year_set, uid:4s2301p20782898, accumulative success, id:2
2018-12-29 23:03:15:626 CN: new_year_set, uid:14s2307p20819331, accumulative success, id:2
2018-12-29 23:19:45:222 CN: new_year_set, uid:4s2310p20833762, accumulative success, id:2
2018-12-29 23:19:47:803 CN: new_year_set, uid:4s2310p20833762, accumulative success, id:5
2018-12-29 23:58:25:561 CN: new_year_set, uid:5s2304p20803134, accumulative success, id:2
2018-12-29 23:58:29:603 CN: new_year_set, uid:5s2304p20803134, accumulative success, id:5
2018-12-30 00:35:31:610 CN: new_year_set, uid:14s2303p24046574, accumulative success, id:2
2018-12-30 04:29:17:905 CN: new_year_set, uid:18s2302p20789676, accumulative success, id:2
2018-12-30 04:29:25:142 CN: new_year_set, uid:18s2302p20789676, accumulative success, id:5
2018-12-30 06:18:26:108 CN: new_year_set, uid:3s2307p21838304, accumulative success, id:5
2018-12-30 06:23:18:307 CN: new_year_set, uid:3s2301p20782823, accumulative success, id:2
2018-12-30 06:23:20:168 CN: new_year_set, uid:3s2301p20782823, accumulative success, id:5
2018-12-30 07:09:51:489 CN: new_year_set, uid:2s2304p21466404, accumulative success, id:2
2018-12-30 07:36:07:014 CN: new_year_set, uid:16s2303p17659432, accumulative success, id:5
2018-12-30 08:12:00:930 CN: new_year_set, uid:16s2302p20786065, accumulative success, id:9
2018-12-30 08:13:59:290 CN: new_year_set, uid:16s2302p20787205, accumulative success, id:2
2018-12-30 08:14:01:778 CN: new_year_set, uid:16s2302p20787205, accumulative success, id:5
2018-12-30 08:18:05:960 CN: new_year_set, uid:5s2304p21119866, accumulative success, id:9
2018-12-30 09:04:27:343 CN: new_year_set, uid:14s2303p24046574, accumulative success, id:5
2018-12-30 09:10:39:008 CN: new_year_set, uid:14s2304p20469007, accumulative success, id:2
2018-12-30 09:11:10:050 CN: new_year_set, uid:14s2304p20469007, accumulative success, id:5
