2018-12-29 12:37:23:793 CN: new_year_set, uid:0s1570p7776643, accumulative success, id:2
2018-12-29 12:37:38:766 CN: new_year_set, uid:0s1570p7776643, accumulative success, id:5
2018-12-29 12:55:44:392 CN: new_year_set, uid:16s1565p15195652, accumulative success, id:2
2018-12-29 13:08:14:116 CN: new_year_set, uid:0s1568p6342920, accumulative success, id:2
2018-12-29 13:08:15:836 CN: new_year_set, uid:0s1568p6342920, accumulative success, id:5
2018-12-29 13:14:01:584 CN: new_year_set, uid:3s1565p10368978, accumulative success, id:2
2018-12-29 13:24:08:769 CN: new_year_set, uid:3s1569p15221151, accumulative success, id:2
2018-12-29 13:24:50:472 CN: new_year_set, uid:5s1561p15151032, accumulative success, id:2
2018-12-29 13:25:38:768 CN: new_year_set, uid:10s1567p14957746, accumulative success, id:2
2018-12-29 13:26:52:340 CN: new_year_set, uid:19s1566p15199736, accumulative success, id:2
2018-12-29 13:38:56:718 CN: new_year_set, uid:19s1561p15123572, accumulative success, id:2
2018-12-29 13:39:00:049 CN: new_year_set, uid:19s1561p15123572, accumulative success, id:5
2018-12-29 13:50:52:478 CN: new_year_set, uid:19s1566p15199736, accumulative success, id:5
2018-12-29 13:56:00:345 CN: new_year_set, uid:56s1565p15115869, accumulative success, id:2
2018-12-29 14:04:50:932 CN: new_year_set, uid:14s1567p15205730, accumulative success, id:5
2018-12-29 14:04:57:208 CN: new_year_set, uid:14s1567p15205730, accumulative success, id:2
2018-12-29 14:30:27:174 CN: new_year_set, uid:31s1561p15144797, accumulative success, id:2
2018-12-29 14:30:30:762 CN: new_year_set, uid:31s1561p15144797, accumulative success, id:5
2018-12-29 14:53:50:164 CN: new_year_set, uid:3s1564p9042190, accumulative success, id:2
2018-12-29 14:53:51:325 CN: new_year_set, uid:3s1564p9042190, accumulative success, id:5
2018-12-29 15:17:52:522 CN: new_year_set, uid:24s1563p15190786, accumulative success, id:2
2018-12-29 15:18:00:938 CN: new_year_set, uid:24s1563p15190786, accumulative success, id:5
2018-12-29 15:53:29:917 CN: new_year_set, uid:16s1565p15195652, accumulative success, id:5
2018-12-29 15:56:16:614 CN: new_year_set, uid:5s1561p15151032, accumulative success, id:5
2018-12-29 16:41:14:340 CN: new_year_set, uid:14s1570p14319758, accumulative success, id:2
2018-12-29 16:41:15:864 CN: new_year_set, uid:14s1570p14319758, accumulative success, id:5
2018-12-29 17:01:29:339 CN: new_year_set, uid:56s1570p15233032, accumulative success, id:2
2018-12-29 17:01:30:855 CN: new_year_set, uid:56s1570p15233032, accumulative success, id:5
