2018-12-29 12:56:08:125 CN: new_year_set, uid:19s1411p13925278, accumulative success, id:2
2018-12-29 12:56:10:907 CN: new_year_set, uid:19s1411p13925278, accumulative success, id:5
2018-12-29 13:05:56:634 CN: new_year_set, uid:3s1420p16989378, accumulative success, id:2
2018-12-29 13:05:57:822 CN: new_year_set, uid:3s1420p16989378, accumulative success, id:5
2018-12-29 13:11:34:866 CN: new_year_set, uid:36s1411p13814484, accumulative success, id:2
2018-12-29 13:11:37:044 CN: new_year_set, uid:36s1411p13814484, accumulative success, id:5
2018-12-29 13:29:10:482 CN: new_year_set, uid:6s1418p13060253, accumulative success, id:2
2018-12-29 14:09:19:514 CN: new_year_set, uid:16s1417p13980009, accumulative success, id:2
2018-12-29 14:09:21:029 CN: new_year_set, uid:16s1417p13980009, accumulative success, id:5
2018-12-29 14:12:03:692 CN: new_year_set, uid:3s1420p13994453, accumulative success, id:5
2018-12-29 14:12:05:434 CN: new_year_set, uid:3s1420p13994453, accumulative success, id:2
2018-12-29 14:19:27:722 CN: new_year_set, uid:3s1413p13938616, accumulative success, id:2
2018-12-29 15:19:58:300 CN: new_year_set, uid:3s1413p13951755, accumulative success, id:2
2018-12-29 15:20:00:540 CN: new_year_set, uid:3s1413p13951755, accumulative success, id:5
2018-12-29 16:39:29:722 CN: new_year_set, uid:6s1413p13941696, accumulative success, id:2
2018-12-29 18:10:44:623 CN: new_year_set, uid:3s1417p11293657, accumulative success, id:2
2018-12-29 18:10:46:682 CN: new_year_set, uid:3s1417p11293657, accumulative success, id:5
2018-12-29 18:30:10:150 CN: new_year_set, uid:4s1411p14005026, accumulative success, id:2
2018-12-29 18:34:13:761 CN: new_year_set, uid:4s1411p14005026, accumulative success, id:5
2018-12-29 19:10:53:729 CN: new_year_set, uid:19s1415p13957281, accumulative success, id:2
2018-12-29 19:56:21:632 CN: new_year_set, uid:3s1411p13923423, accumulative success, id:2
2018-12-29 19:56:22:703 CN: new_year_set, uid:3s1411p13923423, accumulative success, id:5
2018-12-29 20:04:30:875 CN: new_year_set, uid:24s1419p13982917, accumulative success, id:2
2018-12-29 20:04:34:103 CN: new_year_set, uid:24s1419p13982917, accumulative success, id:5
2018-12-29 20:27:55:381 CN: new_year_set, uid:56s1415p13959422, accumulative success, id:2
2018-12-29 20:27:57:738 CN: new_year_set, uid:56s1415p13959422, accumulative success, id:5
2018-12-29 20:39:35:897 CN: new_year_set, uid:4s1411p13920472, accumulative success, id:2
2018-12-29 20:50:07:002 CN: new_year_set, uid:3s1417p13900049, accumulative success, id:2
2018-12-29 20:55:17:398 CN: new_year_set, uid:32s1420p12616239, accumulative success, id:2
2018-12-29 21:09:02:019 CN: new_year_set, uid:93s1417p13972517, accumulative success, id:2
2018-12-29 21:16:50:760 CN: new_year_set, uid:5s1412p13925880, accumulative success, id:2
2018-12-29 21:16:52:698 CN: new_year_set, uid:5s1412p13925880, accumulative success, id:5
2018-12-29 21:30:57:078 CN: new_year_set, uid:3s1413p13938616, accumulative success, id:5
2018-12-29 22:56:27:602 CN: new_year_set, uid:47s1418p4762276, accumulative success, id:2
2018-12-29 22:56:29:286 CN: new_year_set, uid:47s1418p4762276, accumulative success, id:5
2018-12-29 23:04:35:423 CN: new_year_set, uid:31s1412p13918618, accumulative success, id:2
2018-12-29 23:04:36:888 CN: new_year_set, uid:31s1412p13918618, accumulative success, id:5
2018-12-30 02:40:05:270 CN: new_year_set, uid:19s1415p13957281, accumulative success, id:5
2018-12-30 07:29:35:522 CN: new_year_set, uid:93s1417p13972517, accumulative success, id:5
2018-12-30 07:31:53:566 CN: new_year_set, uid:3s1420p13994453, accumulative success, id:9
2018-12-30 08:05:56:945 CN: new_year_set, uid:93s1417p13972517, accumulative success, id:9
2018-12-30 08:35:14:558 CN: new_year_set, uid:5s1412p13925880, accumulative success, id:9
2018-12-30 09:49:01:174 CN: new_year_set, uid:47s1418p4762276, accumulative success, id:9
