2018-12-29 12:44:45:301 CN: new_year_set, uid:16s1083p14396296, accumulative success, id:2
2018-12-29 13:00:10:517 CN: new_year_set, uid:15s1089p23078246, accumulative success, id:2
2018-12-29 13:00:19:305 CN: new_year_set, uid:15s1089p23078246, accumulative success, id:5
2018-12-29 13:26:56:384 CN: new_year_set, uid:4s1084p2946022, accumulative success, id:2
2018-12-29 13:26:59:985 CN: new_year_set, uid:4s1084p2946022, accumulative success, id:5
2018-12-29 13:29:08:171 CN: new_year_set, uid:59s1086p11199167, accumulative success, id:2
2018-12-29 13:29:42:015 CN: new_year_set, uid:5s1085p12758642, accumulative success, id:2
2018-12-29 13:29:47:919 CN: new_year_set, uid:5s1085p12758642, accumulative success, id:5
2018-12-29 13:30:05:094 CN: new_year_set, uid:3s1085p20122489, accumulative success, id:2
2018-12-29 13:30:07:392 CN: new_year_set, uid:3s1085p20122489, accumulative success, id:5
2018-12-29 13:32:30:916 CN: new_year_set, uid:19s1090p11250111, accumulative success, id:2
2018-12-29 13:32:32:665 CN: new_year_set, uid:19s1090p11250111, accumulative success, id:5
2018-12-29 13:57:36:570 CN: new_year_set, uid:56s1089p11219341, accumulative success, id:2
2018-12-29 13:57:41:266 CN: new_year_set, uid:56s1089p11219341, accumulative success, id:5
2018-12-29 14:28:42:826 CN: new_year_set, uid:14s1085p11196276, accumulative success, id:2
2018-12-29 14:28:49:571 CN: new_year_set, uid:14s1085p11196276, accumulative success, id:5
2018-12-29 14:40:26:981 CN: new_year_set, uid:56s1090p11026928, accumulative success, id:2
2018-12-29 14:40:38:025 CN: new_year_set, uid:56s1090p11026928, accumulative success, id:5
2018-12-29 14:47:28:762 CN: new_year_set, uid:26s1082p11172152, accumulative success, id:2
2018-12-29 16:20:31:857 CN: new_year_set, uid:56s1089p11219250, accumulative success, id:2
2018-12-29 16:20:38:023 CN: new_year_set, uid:56s1089p11219250, accumulative success, id:5
2018-12-29 16:36:40:243 CN: new_year_set, uid:10s1081p11960956, accumulative success, id:2
2018-12-29 16:36:57:474 CN: new_year_set, uid:10s1081p11960956, accumulative success, id:5
2018-12-29 16:46:53:748 CN: new_year_set, uid:24s1089p11221801, accumulative success, id:2
2018-12-29 16:46:56:089 CN: new_year_set, uid:24s1089p11221801, accumulative success, id:5
2018-12-29 18:32:06:881 CN: new_year_set, uid:2s1087p11207390, accumulative success, id:2
2018-12-29 18:32:12:553 CN: new_year_set, uid:2s1087p11207390, accumulative success, id:5
2018-12-29 18:56:10:680 CN: new_year_set, uid:18s1088p24277911, accumulative success, id:2
2018-12-29 19:50:58:765 CN: new_year_set, uid:3s1088p25039837, accumulative success, id:2
2018-12-29 20:06:56:056 CN: new_year_set, uid:31s1085p11044764, accumulative success, id:2
2018-12-29 20:06:58:116 CN: new_year_set, uid:31s1085p11044764, accumulative success, id:5
2018-12-29 20:26:02:668 CN: new_year_set, uid:56s1081p11728980, accumulative success, id:2
2018-12-29 20:26:05:267 CN: new_year_set, uid:56s1081p11728980, accumulative success, id:5
2018-12-29 20:31:21:189 CN: new_year_set, uid:4s1089p11224309, accumulative success, id:2
2018-12-29 20:39:45:652 CN: new_year_set, uid:4s1089p11224309, accumulative success, id:5
2018-12-29 22:02:20:922 CN: new_year_set, uid:3s1088p25029691, accumulative success, id:2
2018-12-29 22:36:29:709 CN: new_year_set, uid:16s1083p14396296, accumulative success, id:5
2018-12-29 23:01:48:438 CN: new_year_set, uid:24s1089p11221634, accumulative success, id:2
2018-12-29 23:01:49:903 CN: new_year_set, uid:24s1089p11221634, accumulative success, id:5
2018-12-29 23:35:01:065 CN: new_year_set, uid:10s1089p11224055, accumulative success, id:2
2018-12-29 23:37:17:147 CN: new_year_set, uid:3s1088p11067435, accumulative success, id:2
2018-12-30 00:11:17:044 CN: new_year_set, uid:59s1086p11199167, accumulative success, id:5
2018-12-30 00:17:51:371 CN: new_year_set, uid:56s1086p17914765, accumulative success, id:2
2018-12-30 00:17:52:586 CN: new_year_set, uid:56s1086p17914765, accumulative success, id:5
2018-12-30 07:26:58:309 CN: new_year_set, uid:4s1084p2946022, accumulative success, id:9
2018-12-30 07:50:43:899 CN: new_year_set, uid:3s1088p25029691, accumulative success, id:5
2018-12-30 08:39:56:228 CN: new_year_set, uid:10s1081p11960956, accumulative success, id:9
2018-12-30 08:47:57:313 CN: new_year_set, uid:3s1088p25029691, accumulative success, id:9
2018-12-30 09:07:21:707 CN: new_year_set, uid:24s1089p11221634, accumulative success, id:9
2018-12-30 09:17:02:045 CN: new_year_set, uid:2s1087p11207390, accumulative success, id:9
2018-12-30 09:45:40:824 CN: new_year_set, uid:3s1088p21101761, accumulative success, id:2
2018-12-30 09:47:41:301 CN: new_year_set, uid:3s1088p21101761, accumulative success, id:5
2018-12-30 09:57:29:714 CN: new_year_set, uid:19s1083p11181657, accumulative success, id:2
2018-12-30 09:57:31:693 CN: new_year_set, uid:19s1083p11181657, accumulative success, id:5
2018-12-30 10:01:34:904 CN: new_year_set, uid:12s1088p11217429, accumulative success, id:2
2018-12-30 10:01:48:324 CN: new_year_set, uid:12s1088p11217429, accumulative success, id:5
2018-12-30 10:16:24:561 CN: new_year_set, uid:15s1089p23078246, accumulative success, id:9
2018-12-30 11:21:01:971 CN: new_year_set, uid:56s1090p11026928, accumulative success, id:9
2018-12-30 12:03:24:135 CN: new_year_set, uid:56s1086p11114307, accumulative success, id:2
2018-12-30 12:03:34:591 CN: new_year_set, uid:56s1086p11114307, accumulative success, id:5
2018-12-30 12:38:25:870 CN: new_year_set, uid:3s1085p20122489, accumulative success, id:9
2018-12-30 12:39:05:325 CN: new_year_set, uid:6s1090p11233060, accumulative success, id:2
2018-12-30 12:39:07:842 CN: new_year_set, uid:6s1090p11233060, accumulative success, id:5
2018-12-30 13:19:13:150 CN: new_year_set, uid:2s1087p11207390, accumulative success, id:14
2018-12-30 14:54:13:445 CN: new_year_set, uid:59s1086p11199167, accumulative success, id:9
2018-12-30 14:59:43:570 CN: new_year_set, uid:18s1088p24277911, accumulative success, id:5
2018-12-30 15:08:12:446 CN: new_year_set, uid:5s1085p12758642, accumulative success, id:9
2018-12-30 16:12:29:666 CN: new_year_set, uid:24s1089p11221801, accumulative success, id:9
2018-12-30 17:10:42:776 CN: new_year_set, uid:4s1089p11217608, accumulative success, id:2
2018-12-30 17:10:44:726 CN: new_year_set, uid:4s1089p11217608, accumulative success, id:5
2018-12-30 17:10:48:052 CN: new_year_set, uid:4s1089p11217608, accumulative success, id:9
2018-12-30 17:14:01:583 CN: new_year_set, uid:10s1089p11224055, accumulative success, id:5
2018-12-30 17:28:42:526 CN: new_year_set, uid:4s1089p11217608, accumulative success, id:14
2018-12-30 17:34:32:494 CN: new_year_set, uid:19s1084p10975233, accumulative success, id:2
2018-12-30 17:57:21:020 CN: new_year_set, uid:19s1081p11161470, accumulative success, id:2
2018-12-30 17:57:23:221 CN: new_year_set, uid:19s1081p11161470, accumulative success, id:5
2018-12-30 18:00:37:893 CN: new_year_set, uid:26s1082p11172152, accumulative success, id:5
2018-12-30 18:06:47:684 CN: new_year_set, uid:26s1082p11172152, accumulative success, id:9
2018-12-30 18:33:38:011 CN: new_year_set, uid:3s1088p25039837, accumulative success, id:5
2018-12-30 19:08:18:478 CN: new_year_set, uid:56s1086p17914765, accumulative success, id:9
2018-12-30 19:21:14:330 CN: new_year_set, uid:56s1081p11728980, accumulative success, id:9
2018-12-30 19:58:17:478 CN: new_year_set, uid:18s1090p11182249, accumulative success, id:2
2018-12-30 19:58:26:757 CN: new_year_set, uid:18s1090p11182249, accumulative success, id:5
2018-12-30 20:53:55:816 CN: new_year_set, uid:19s1090p11250111, accumulative success, id:9
2018-12-30 21:03:11:461 CN: new_year_set, uid:56s1089p11219341, accumulative success, id:9
2018-12-30 22:27:45:880 CN: new_year_set, uid:56s1089p11219250, accumulative success, id:9
2018-12-30 22:47:45:535 CN: new_year_set, uid:14s1085p11196276, accumulative success, id:9
2018-12-30 22:54:31:493 CN: new_year_set, uid:31s1085p11044764, accumulative success, id:9
2018-12-30 23:20:41:998 CN: new_year_set, uid:6s1090p11233060, accumulative success, id:9
2018-12-30 23:48:57:402 CN: new_year_set, uid:56s1089p11219250, accumulative success, id:14
2018-12-30 23:54:59:335 CN: new_year_set, uid:3s1088p11067435, accumulative success, id:5
2018-12-31 06:45:24:552 CN: new_year_set, uid:3s1083p11178827, accumulative success, id:2
2018-12-31 07:37:08:386 CN: new_year_set, uid:4s1084p2946022, accumulative success, id:14
2018-12-31 08:09:03:246 CN: new_year_set, uid:10s1081p11960956, accumulative success, id:14
2018-12-31 08:12:48:443 CN: new_year_set, uid:56s1086p17914765, accumulative success, id:14
2018-12-31 08:18:45:912 CN: new_year_set, uid:5s1086p3486834, accumulative success, id:2
2018-12-31 08:18:48:017 CN: new_year_set, uid:5s1086p3486834, accumulative success, id:5
2018-12-31 09:45:00:386 CN: new_year_set, uid:2s1087p11207390, accumulative success, id:20
2018-12-31 09:46:18:354 CN: new_year_set, uid:5s1085p12758642, accumulative success, id:14
2018-12-31 10:12:08:830 CN: new_year_set, uid:36s1087p11209235, accumulative success, id:14
2018-12-31 10:12:13:988 CN: new_year_set, uid:36s1087p11209235, accumulative success, id:2
2018-12-31 10:12:17:989 CN: new_year_set, uid:36s1087p11209235, accumulative success, id:5
2018-12-31 10:12:19:750 CN: new_year_set, uid:36s1087p11209235, accumulative success, id:9
2018-12-31 10:55:49:406 CN: new_year_set, uid:102s1083p24321334, accumulative success, id:2
2018-12-31 11:49:54:582 CN: new_year_set, uid:16s1083p14396296, accumulative success, id:9
2018-12-31 12:01:32:701 CN: new_year_set, uid:4s1089p11217608, accumulative success, id:20
2018-12-31 12:23:27:472 CN: new_year_set, uid:31s1085p11044764, accumulative success, id:14
2018-12-31 12:24:25:919 CN: new_year_set, uid:24s1089p11221801, accumulative success, id:14
2018-12-31 12:44:11:651 CN: new_year_set, uid:5s1084p11186344, accumulative success, id:2
2018-12-31 12:44:12:859 CN: new_year_set, uid:5s1084p11186344, accumulative success, id:5
2018-12-31 12:47:48:255 CN: new_year_set, uid:19s1084p10975233, accumulative success, id:5
2018-12-31 12:53:23:073 CN: new_year_set, uid:19s1083p11181657, accumulative success, id:9
2018-12-31 13:15:23:943 CN: new_year_set, uid:59s1086p11199167, accumulative success, id:14
