2018-12-29 12:43:01:394 CN: new_year_set, uid:56s1798p17004239, accumulative success, id:2
2018-12-29 12:43:03:866 CN: new_year_set, uid:56s1798p17004239, accumulative success, id:5
2018-12-29 12:56:10:097 CN: new_year_set, uid:3s1799p4094552, accumulative success, id:2
2018-12-29 13:02:22:022 CN: new_year_set, uid:3s1799p4094552, accumulative success, id:5
2018-12-29 13:06:19:388 CN: new_year_set, uid:56s1793p16956144, accumulative success, id:2
2018-12-29 13:06:20:789 CN: new_year_set, uid:56s1793p16956144, accumulative success, id:5
2018-12-29 13:58:49:577 CN: new_year_set, uid:5s1795p16964052, accumulative success, id:2
2018-12-29 14:08:19:706 CN: new_year_set, uid:5s1795p16964052, accumulative success, id:5
2018-12-29 14:30:12:814 CN: new_year_set, uid:56s1793p16900107, accumulative success, id:2
2018-12-29 14:30:14:454 CN: new_year_set, uid:56s1793p16900107, accumulative success, id:5
2018-12-29 14:48:36:055 CN: new_year_set, uid:5s1800p16992573, accumulative success, id:2
2018-12-29 14:49:36:832 CN: new_year_set, uid:5s1800p16992573, accumulative success, id:5
2018-12-29 14:49:56:798 CN: new_year_set, uid:56s1793p16885667, accumulative success, id:2
2018-12-29 14:49:59:229 CN: new_year_set, uid:56s1793p16885667, accumulative success, id:5
2018-12-29 15:26:54:367 CN: new_year_set, uid:18s1793p16959398, accumulative success, id:2
2018-12-29 17:48:45:410 CN: new_year_set, uid:53s1797p16978888, accumulative success, id:2
2018-12-29 19:28:57:542 CN: new_year_set, uid:53s1797p16978888, accumulative success, id:5
2018-12-29 20:29:58:464 CN: new_year_set, uid:56s1800p16994420, accumulative success, id:5
2018-12-29 20:30:01:121 CN: new_year_set, uid:56s1800p16994420, accumulative success, id:2
2018-12-29 21:34:37:383 CN: new_year_set, uid:56s1794p16961036, accumulative success, id:2
2018-12-29 21:34:39:424 CN: new_year_set, uid:56s1794p16961036, accumulative success, id:5
2018-12-30 06:30:49:292 CN: new_year_set, uid:4s1795p11881327, accumulative success, id:2
2018-12-30 09:29:37:007 CN: new_year_set, uid:59s1793p11460402, accumulative success, id:2
2018-12-30 09:29:41:607 CN: new_year_set, uid:59s1793p11460402, accumulative success, id:5
2018-12-30 10:47:16:347 CN: new_year_set, uid:5s1800p16992573, accumulative success, id:9
2018-12-30 11:05:33:919 CN: new_year_set, uid:56s1794p16961036, accumulative success, id:9
2018-12-30 11:36:13:872 CN: new_year_set, uid:53s1791p16942397, accumulative success, id:2
