2018-12-29 12:29:25:394 CN: new_year_set, uid:59s1111p11404753, accumulative success, id:2
2018-12-29 12:29:27:775 CN: new_year_set, uid:59s1111p11404753, accumulative success, id:5
2018-12-29 12:45:58:536 CN: new_year_set, uid:93s1111p11403966, accumulative success, id:2
2018-12-29 12:46:02:015 CN: new_year_set, uid:93s1111p11403966, accumulative success, id:5
2018-12-29 12:54:24:644 CN: new_year_set, uid:18s1113p9364497, accumulative success, id:2
2018-12-29 13:04:39:790 CN: new_year_set, uid:16s1111p11545195, accumulative success, id:2
2018-12-29 13:04:40:908 CN: new_year_set, uid:16s1111p11545195, accumulative success, id:5
2018-12-29 13:14:20:166 CN: new_year_set, uid:18s1111p17871609, accumulative success, id:2
2018-12-29 13:21:10:219 CN: new_year_set, uid:16s1113p11422000, accumulative success, id:2
2018-12-29 14:24:13:835 CN: new_year_set, uid:3s1118p1739491, accumulative success, id:2
2018-12-29 14:24:15:236 CN: new_year_set, uid:3s1118p1739491, accumulative success, id:5
2018-12-29 15:06:42:935 CN: new_year_set, uid:3s1111p10995259, accumulative success, id:2
2018-12-29 15:06:46:010 CN: new_year_set, uid:3s1111p10995259, accumulative success, id:5
2018-12-29 15:42:12:376 CN: new_year_set, uid:3s1115p11455208, accumulative success, id:2
2018-12-29 18:07:27:595 CN: new_year_set, uid:3s1115p5616037, accumulative success, id:2
2018-12-29 18:07:29:810 CN: new_year_set, uid:3s1115p5616037, accumulative success, id:5
2018-12-29 18:29:45:916 CN: new_year_set, uid:5s1116p16932192, accumulative success, id:2
2018-12-29 19:02:15:820 CN: new_year_set, uid:3s1114p11425098, accumulative success, id:2
2018-12-29 19:39:09:118 CN: new_year_set, uid:18s1116p11444621, accumulative success, id:2
2018-12-29 19:39:10:561 CN: new_year_set, uid:18s1116p11444621, accumulative success, id:5
2018-12-29 20:11:07:084 CN: new_year_set, uid:5s1116p16932192, accumulative success, id:5
2018-12-29 20:39:01:823 CN: new_year_set, uid:3s1111p11298160, accumulative success, id:2
2018-12-29 20:39:08:722 CN: new_year_set, uid:3s1111p11298160, accumulative success, id:5
2018-12-29 21:01:21:731 CN: new_year_set, uid:5s1120p1961934, accumulative success, id:2
2018-12-29 21:01:23:803 CN: new_year_set, uid:5s1120p1961934, accumulative success, id:5
2018-12-29 21:12:33:342 CN: new_year_set, uid:4s1111p17834231, accumulative success, id:2
2018-12-29 21:44:03:300 CN: new_year_set, uid:93s1111p18695091, accumulative success, id:2
2018-12-29 21:44:11:977 CN: new_year_set, uid:93s1111p18695091, accumulative success, id:5
2018-12-29 21:47:32:367 CN: new_year_set, uid:3s1111p13681197, accumulative success, id:5
2018-12-29 21:47:36:336 CN: new_year_set, uid:3s1111p13681197, accumulative success, id:2
2018-12-29 21:51:13:380 CN: new_year_set, uid:2s1117p10921190, accumulative success, id:2
2018-12-29 21:51:14:929 CN: new_year_set, uid:2s1117p10921190, accumulative success, id:5
2018-12-29 22:13:53:236 CN: new_year_set, uid:3s1111p13385132, accumulative success, id:5
2018-12-29 22:13:55:577 CN: new_year_set, uid:3s1111p13385132, accumulative success, id:2
2018-12-29 22:17:50:145 CN: new_year_set, uid:3s1111p13442776, accumulative success, id:2
2018-12-29 22:17:59:039 CN: new_year_set, uid:3s1111p13442776, accumulative success, id:5
2018-12-29 22:55:06:657 CN: new_year_set, uid:31s1120p11477455, accumulative success, id:5
2018-12-29 22:55:08:081 CN: new_year_set, uid:31s1120p11477455, accumulative success, id:2
2018-12-29 22:56:05:665 CN: new_year_set, uid:6s1111p12795656, accumulative success, id:2
2018-12-29 22:56:19:437 CN: new_year_set, uid:6s1111p12795656, accumulative success, id:5
2018-12-29 23:15:34:350 CN: new_year_set, uid:19s1118p11463754, accumulative success, id:2
2018-12-29 23:15:35:889 CN: new_year_set, uid:19s1118p11463754, accumulative success, id:5
