2018-12-29 12:44:45:770 CN: new_year_set, uid:78s1200p18883664, accumulative success, id:2
2018-12-29 12:44:51:300 CN: new_year_set, uid:78s1200p18883664, accumulative success, id:5
2018-12-29 13:45:09:004 CN: new_year_set, uid:3s1194p12127864, accumulative success, id:2
2018-12-29 13:51:05:810 CN: new_year_set, uid:3s1194p12127864, accumulative success, id:5
2018-12-29 14:19:18:729 CN: new_year_set, uid:3s1200p12870815, accumulative success, id:2
2018-12-29 14:25:48:749 CN: new_year_set, uid:24s1200p12907255, accumulative success, id:2
2018-12-29 14:25:50:241 CN: new_year_set, uid:24s1200p12907255, accumulative success, id:5
2018-12-29 16:08:58:749 CN: new_year_set, uid:3s1195p15137923, accumulative success, id:2
2018-12-29 16:14:51:360 CN: new_year_set, uid:14s1194p11980322, accumulative success, id:2
2018-12-29 16:33:21:391 CN: new_year_set, uid:3s1195p15137923, accumulative success, id:5
2018-12-29 17:11:34:295 CN: new_year_set, uid:4s1200p15610508, accumulative success, id:2
2018-12-29 17:11:37:567 CN: new_year_set, uid:4s1200p15610508, accumulative success, id:5
2018-12-29 18:57:16:045 CN: new_year_set, uid:19s1200p12372487, accumulative success, id:2
2018-12-29 19:21:09:255 CN: new_year_set, uid:18s1195p23352114, accumulative success, id:2
2018-12-29 19:21:11:662 CN: new_year_set, uid:18s1195p23352114, accumulative success, id:5
2018-12-29 19:22:41:621 CN: new_year_set, uid:19s1200p12372487, accumulative success, id:5
2018-12-29 19:43:52:585 CN: new_year_set, uid:31s1200p12062215, accumulative success, id:2
2018-12-29 19:45:13:854 CN: new_year_set, uid:31s1200p12062215, accumulative success, id:5
2018-12-29 20:07:57:904 CN: new_year_set, uid:10s1197p9656061, accumulative success, id:2
2018-12-29 20:08:00:423 CN: new_year_set, uid:10s1197p9656061, accumulative success, id:5
2018-12-29 20:33:41:266 CN: new_year_set, uid:56s1200p14113225, accumulative success, id:2
2018-12-29 20:33:53:176 CN: new_year_set, uid:56s1200p14113225, accumulative success, id:5
2018-12-29 21:01:15:867 CN: new_year_set, uid:24s1197p11948526, accumulative success, id:2
2018-12-29 21:01:17:699 CN: new_year_set, uid:24s1197p11948526, accumulative success, id:5
2018-12-29 21:36:08:653 CN: new_year_set, uid:3s1196p11986996, accumulative success, id:2
2018-12-29 21:36:10:141 CN: new_year_set, uid:3s1196p11986996, accumulative success, id:5
2018-12-29 22:04:03:367 CN: new_year_set, uid:5s1200p12006545, accumulative success, id:2
2018-12-29 22:04:05:066 CN: new_year_set, uid:5s1200p12006545, accumulative success, id:5
2018-12-29 23:53:24:846 CN: new_year_set, uid:24s1198p12008216, accumulative success, id:2
2018-12-29 23:53:27:425 CN: new_year_set, uid:24s1198p12008216, accumulative success, id:5
2018-12-30 00:06:32:400 CN: new_year_set, uid:64s1191p7472140, accumulative success, id:2
2018-12-30 00:06:39:316 CN: new_year_set, uid:64s1191p7472140, accumulative success, id:5
