2018-12-29 12:36:43:394 CN: new_year_set, uid:5s1243p12408354, accumulative success, id:2
2018-12-29 12:36:49:262 CN: new_year_set, uid:5s1243p12408354, accumulative success, id:5
2018-12-29 13:58:04:499 CN: new_year_set, uid:31s1244p12412044, accumulative success, id:2
2018-12-29 13:58:09:548 CN: new_year_set, uid:31s1244p12412044, accumulative success, id:5
2018-12-29 14:05:17:674 CN: new_year_set, uid:16s1247p24938640, accumulative success, id:2
2018-12-29 14:34:30:227 CN: new_year_set, uid:16s1247p24938640, accumulative success, id:5
2018-12-29 14:43:43:088 CN: new_year_set, uid:5s1243p7665319, accumulative success, id:2
2018-12-29 15:00:25:971 CN: new_year_set, uid:5s1243p7665319, accumulative success, id:5
2018-12-29 16:14:18:763 CN: new_year_set, uid:16s1250p17811042, accumulative success, id:2
2018-12-29 16:39:34:793 CN: new_year_set, uid:16s1250p17811042, accumulative success, id:5
2018-12-29 19:54:27:256 CN: new_year_set, uid:56s1241p12182375, accumulative success, id:2
2018-12-29 19:54:29:537 CN: new_year_set, uid:56s1241p12182375, accumulative success, id:5
2018-12-29 19:55:27:243 CN: new_year_set, uid:4s1242p12400716, accumulative success, id:2
2018-12-29 21:20:48:543 CN: new_year_set, uid:24s1242p12401798, accumulative success, id:2
2018-12-29 21:20:52:675 CN: new_year_set, uid:24s1242p12401798, accumulative success, id:5
2018-12-29 21:34:59:322 CN: new_year_set, uid:14s1243p9804379, accumulative success, id:2
2018-12-29 22:38:33:770 CN: new_year_set, uid:3s1250p12501693, accumulative success, id:2
2018-12-29 22:44:12:252 CN: new_year_set, uid:3s1250p12501693, accumulative success, id:5
2018-12-30 05:06:39:001 CN: new_year_set, uid:4s1248p24795447, accumulative success, id:2
2018-12-30 06:46:34:345 CN: new_year_set, uid:16s1249p10768123, accumulative success, id:2
2018-12-30 06:47:55:074 CN: new_year_set, uid:16s1249p10768123, accumulative success, id:5
2018-12-30 07:44:37:318 CN: new_year_set, uid:33s1243p12810174, accumulative success, id:2
2018-12-30 07:44:38:463 CN: new_year_set, uid:33s1243p12810174, accumulative success, id:5
2018-12-30 09:00:58:144 CN: new_year_set, uid:14s1250p12479931, accumulative success, id:2
2018-12-30 09:01:01:448 CN: new_year_set, uid:14s1250p12479931, accumulative success, id:5
2018-12-30 09:56:19:870 CN: new_year_set, uid:4s1242p12400716, accumulative success, id:5
2018-12-30 10:04:56:796 CN: new_year_set, uid:16s1250p17811042, accumulative success, id:9
2018-12-30 10:27:44:002 CN: new_year_set, uid:4s1242p12400716, accumulative success, id:9
2018-12-30 10:50:09:765 CN: new_year_set, uid:3s1248p12444385, accumulative success, id:2
2018-12-30 10:50:11:993 CN: new_year_set, uid:3s1248p12444385, accumulative success, id:5
2018-12-30 11:18:50:867 CN: new_year_set, uid:3s1242p12396654, accumulative success, id:5
2018-12-30 11:18:52:112 CN: new_year_set, uid:3s1242p12396654, accumulative success, id:2
