2018-12-29 13:04:03:989 CN: new_year_set, uid:18s1887p15557993, accumulative success, id:2
2018-12-29 13:13:55:392 CN: new_year_set, uid:59s1889p10409384, accumulative success, id:2
2018-12-29 13:13:57:319 CN: new_year_set, uid:59s1889p10409384, accumulative success, id:5
2018-12-29 13:44:00:775 CN: new_year_set, uid:56s1890p17528918, accumulative success, id:2
2018-12-29 13:44:07:617 CN: new_year_set, uid:56s1890p17528918, accumulative success, id:5
2018-12-29 13:56:52:823 CN: new_year_set, uid:18s1887p15557993, accumulative success, id:5
2018-12-29 14:01:21:670 CN: new_year_set, uid:18s1882p17630146, accumulative success, id:2
2018-12-29 14:04:44:670 CN: new_year_set, uid:18s1882p17630146, accumulative success, id:5
2018-12-29 14:14:01:682 CN: new_year_set, uid:53s1887p17513272, accumulative success, id:2
2018-12-29 14:43:13:890 CN: new_year_set, uid:2s1888p17269226, accumulative success, id:2
2018-12-29 14:43:25:822 CN: new_year_set, uid:2s1888p17269226, accumulative success, id:5
2018-12-29 18:41:24:671 CN: new_year_set, uid:3s1889p17548844, accumulative success, id:2
2018-12-29 19:31:26:166 CN: new_year_set, uid:4s1886p17507809, accumulative success, id:2
2018-12-29 20:54:52:682 CN: new_year_set, uid:18s1883p17487960, accumulative success, id:2
2018-12-30 00:08:52:263 CN: new_year_set, uid:56s1881p17481475, accumulative success, id:2
2018-12-30 00:08:53:774 CN: new_year_set, uid:56s1881p17481475, accumulative success, id:5
2018-12-30 01:12:39:649 CN: new_year_set, uid:47s1881p24607977, accumulative success, id:2
2018-12-30 01:12:53:108 CN: new_year_set, uid:47s1881p24607977, accumulative success, id:5
2018-12-30 06:49:07:263 CN: new_year_set, uid:3s1884p17499482, accumulative success, id:2
2018-12-30 07:40:08:867 CN: new_year_set, uid:53s1887p17513272, accumulative success, id:5
2018-12-30 08:43:41:161 CN: new_year_set, uid:18s1887p15557993, accumulative success, id:9
2018-12-30 09:02:18:663 CN: new_year_set, uid:4s1888p17516981, accumulative success, id:2
2018-12-30 09:02:20:605 CN: new_year_set, uid:4s1888p17516981, accumulative success, id:5
2018-12-30 09:08:55:946 CN: new_year_set, uid:3s1885p17505221, accumulative success, id:2
2018-12-30 09:09:05:292 CN: new_year_set, uid:3s1885p17505221, accumulative success, id:5
2018-12-30 09:48:20:772 CN: new_year_set, uid:47s1882p22265739, accumulative success, id:2
2018-12-30 09:57:22:878 CN: new_year_set, uid:4s1889p17524879, accumulative success, id:2
2018-12-30 10:22:12:362 CN: new_year_set, uid:56s1886p17509673, accumulative success, id:2
2018-12-30 10:22:16:994 CN: new_year_set, uid:56s1886p17509673, accumulative success, id:5
2018-12-30 10:27:38:211 CN: new_year_set, uid:56s1886p17509673, accumulative success, id:9
2018-12-30 10:32:10:253 CN: new_year_set, uid:4s1886p17507809, accumulative success, id:5
2018-12-30 10:33:01:824 CN: new_year_set, uid:4s1889p17524879, accumulative success, id:5
2018-12-30 10:38:13:820 CN: new_year_set, uid:47s1882p22265739, accumulative success, id:5
2018-12-30 10:43:45:990 CN: new_year_set, uid:18s1882p17630146, accumulative success, id:9
2018-12-30 10:54:04:256 CN: new_year_set, uid:3s1885p17505221, accumulative success, id:9
2018-12-30 11:47:04:306 CN: new_year_set, uid:2s1881p17482385, accumulative success, id:9
2018-12-30 11:47:10:395 CN: new_year_set, uid:2s1881p17482385, accumulative success, id:5
2018-12-30 11:47:14:415 CN: new_year_set, uid:2s1881p17482385, accumulative success, id:2
2018-12-30 12:18:52:429 CN: new_year_set, uid:56s1890p17528918, accumulative success, id:9
2018-12-30 12:47:55:210 CN: new_year_set, uid:56s1890p17606259, accumulative success, id:2
2018-12-30 12:47:56:722 CN: new_year_set, uid:56s1890p17606259, accumulative success, id:5
2018-12-30 12:51:14:600 CN: new_year_set, uid:47s1882p22265739, accumulative success, id:9
2018-12-30 13:03:37:441 CN: new_year_set, uid:53s1887p17513272, accumulative success, id:9
2018-12-30 13:03:40:608 CN: new_year_set, uid:16s1886p17509893, accumulative success, id:2
2018-12-30 13:03:42:883 CN: new_year_set, uid:16s1886p17509893, accumulative success, id:5
2018-12-30 14:30:05:263 CN: new_year_set, uid:59s1889p10409384, accumulative success, id:9
2018-12-30 20:37:07:841 CN: new_year_set, uid:56s1883p17488998, accumulative success, id:2
2018-12-30 20:37:09:689 CN: new_year_set, uid:56s1883p17488998, accumulative success, id:5
2018-12-30 21:06:39:851 CN: new_year_set, uid:14s1885p17500683, accumulative success, id:2
2018-12-30 21:43:47:631 CN: new_year_set, uid:4s1886p17507809, accumulative success, id:9
2018-12-30 21:51:05:083 CN: new_year_set, uid:2s1888p17269226, accumulative success, id:9
2018-12-30 22:12:18:931 CN: new_year_set, uid:18s1883p17487960, accumulative success, id:5
2018-12-30 22:31:50:218 CN: new_year_set, uid:56s1881p17481475, accumulative success, id:9
2018-12-30 23:49:42:484 CN: new_year_set, uid:56s1890p17606259, accumulative success, id:9
2018-12-31 01:11:14:373 CN: new_year_set, uid:59s1886p17494395, accumulative success, id:2
2018-12-31 01:11:17:534 CN: new_year_set, uid:59s1886p17494395, accumulative success, id:5
2018-12-31 06:29:05:453 CN: new_year_set, uid:3s1884p17499482, accumulative success, id:5
2018-12-31 06:54:59:537 CN: new_year_set, uid:56s1890p17528918, accumulative success, id:14
2018-12-31 07:33:22:155 CN: new_year_set, uid:59s1886p17494395, accumulative success, id:9
2018-12-31 09:36:09:847 CN: new_year_set, uid:53s1887p17513272, accumulative success, id:14
2018-12-31 09:44:30:759 CN: new_year_set, uid:18s1887p15557993, accumulative success, id:14
