2018-12-29 12:35:50:751 CN: new_year_set, uid:24s1343p13336993, accumulative success, id:2
2018-12-29 13:00:15:455 CN: new_year_set, uid:34s1342p3522710, accumulative success, id:2
2018-12-29 13:00:16:726 CN: new_year_set, uid:34s1342p3522710, accumulative success, id:5
2018-12-29 13:18:56:364 CN: new_year_set, uid:24s1343p13336993, accumulative success, id:5
2018-12-29 13:57:52:080 CN: new_year_set, uid:3s1350p13400280, accumulative success, id:2
2018-12-29 14:17:13:859 CN: new_year_set, uid:3s1341p20316943, accumulative success, id:2
2018-12-29 14:45:55:142 CN: new_year_set, uid:4s1347p13365195, accumulative success, id:2
2018-12-29 14:45:59:785 CN: new_year_set, uid:4s1347p13365195, accumulative success, id:5
2018-12-29 15:30:29:505 CN: new_year_set, uid:3s1350p13400280, accumulative success, id:5
2018-12-29 16:06:13:435 CN: new_year_set, uid:5s1342p13335227, accumulative success, id:2
2018-12-29 16:22:55:621 CN: new_year_set, uid:19s1350p9291698, accumulative success, id:2
2018-12-29 16:23:08:716 CN: new_year_set, uid:19s1350p9291698, accumulative success, id:5
2018-12-29 17:05:59:752 CN: new_year_set, uid:19s1341p9714614, accumulative success, id:2
2018-12-29 17:08:14:651 CN: new_year_set, uid:19s1341p9714614, accumulative success, id:5
2018-12-29 17:42:21:750 CN: new_year_set, uid:5s1346p8686059, accumulative success, id:2
2018-12-29 18:35:08:332 CN: new_year_set, uid:4s1349p13388596, accumulative success, id:2
2018-12-29 18:53:49:144 CN: new_year_set, uid:3s1348p13372792, accumulative success, id:2
2018-12-29 19:18:21:762 CN: new_year_set, uid:56s1343p13330384, accumulative success, id:2
2018-12-29 19:18:23:960 CN: new_year_set, uid:56s1343p13330384, accumulative success, id:5
2018-12-29 19:26:53:612 CN: new_year_set, uid:18s1349p13387622, accumulative success, id:2
2018-12-29 19:28:21:897 CN: new_year_set, uid:18s1349p13387622, accumulative success, id:5
2018-12-29 19:35:37:816 CN: new_year_set, uid:56s1350p13391593, accumulative success, id:2
2018-12-29 19:35:58:766 CN: new_year_set, uid:56s1350p13391593, accumulative success, id:5
2018-12-29 20:01:49:369 CN: new_year_set, uid:24s1345p13353463, accumulative success, id:2
2018-12-29 20:01:53:914 CN: new_year_set, uid:24s1345p13353463, accumulative success, id:5
2018-12-29 20:22:36:327 CN: new_year_set, uid:4s1344p15479519, accumulative success, id:2
2018-12-29 21:37:38:753 CN: new_year_set, uid:56s1341p24583839, accumulative success, id:2
2018-12-29 21:37:42:352 CN: new_year_set, uid:56s1341p24583839, accumulative success, id:5
2018-12-29 22:06:22:089 CN: new_year_set, uid:5s1346p9057259, accumulative success, id:2
2018-12-29 22:06:23:489 CN: new_year_set, uid:5s1346p9057259, accumulative success, id:5
2018-12-29 22:19:10:952 CN: new_year_set, uid:18s1343p13329578, accumulative success, id:2
