2018-12-29 12:25:06:434 CN: new_year_set, uid:10s1465p14366205, accumulative success, id:2
2018-12-29 12:25:36:797 CN: new_year_set, uid:10s1465p14366205, accumulative success, id:5
2018-12-29 13:08:03:923 CN: new_year_set, uid:56s1463p24617760, accumulative success, id:2
2018-12-29 13:08:04:974 CN: new_year_set, uid:56s1463p24617760, accumulative success, id:5
2018-12-29 13:33:40:059 CN: new_year_set, uid:56s1461p14339606, accumulative success, id:2
2018-12-29 13:33:41:744 CN: new_year_set, uid:56s1461p14339606, accumulative success, id:5
2018-12-29 14:07:49:273 CN: new_year_set, uid:3s1466p14374159, accumulative success, id:2
2018-12-29 14:07:50:934 CN: new_year_set, uid:3s1466p14374159, accumulative success, id:5
2018-12-29 14:58:30:907 CN: new_year_set, uid:56s1465p14373255, accumulative success, id:2
2018-12-29 14:58:31:643 CN: new_year_set, uid:56s1465p14373255, accumulative success, id:5
2018-12-29 15:00:02:303 CN: new_year_set, uid:31s1465p14365953, accumulative success, id:2
2018-12-29 15:00:08:302 CN: new_year_set, uid:31s1465p14365953, accumulative success, id:5
2018-12-29 16:40:30:388 CN: new_year_set, uid:4s1469p14206263, accumulative success, id:2
2018-12-29 17:03:02:829 CN: new_year_set, uid:32s1470p14435509, accumulative success, id:2
2018-12-29 17:03:05:998 CN: new_year_set, uid:32s1470p14435509, accumulative success, id:5
2018-12-29 17:15:55:739 CN: new_year_set, uid:56s1465p19570590, accumulative success, id:2
2018-12-29 17:15:56:909 CN: new_year_set, uid:56s1465p19570590, accumulative success, id:5
2018-12-29 17:32:28:333 CN: new_year_set, uid:56s1465p22319005, accumulative success, id:2
2018-12-29 18:12:06:758 CN: new_year_set, uid:31s1463p14357454, accumulative success, id:5
2018-12-29 18:12:07:948 CN: new_year_set, uid:31s1463p14357454, accumulative success, id:2
2018-12-29 18:26:32:836 CN: new_year_set, uid:56s1469p14404951, accumulative success, id:2
2018-12-29 18:26:42:875 CN: new_year_set, uid:56s1469p14404951, accumulative success, id:5
2018-12-29 18:29:39:489 CN: new_year_set, uid:4s1469p14397675, accumulative success, id:2
2018-12-29 18:29:43:395 CN: new_year_set, uid:4s1469p14397675, accumulative success, id:5
2018-12-29 19:42:32:841 CN: new_year_set, uid:2s1463p14480505, accumulative success, id:2
2018-12-29 19:42:41:877 CN: new_year_set, uid:2s1463p14480505, accumulative success, id:5
2018-12-29 19:44:09:869 CN: new_year_set, uid:56s1463p23727413, accumulative success, id:2
