2018-12-29 13:05:24:578 CN: new_year_set, uid:53s1838p17244810, accumulative success, id:2
2018-12-29 13:05:28:733 CN: new_year_set, uid:53s1838p17244810, accumulative success, id:5
2018-12-29 13:58:31:467 CN: new_year_set, uid:56s1838p17230861, accumulative success, id:2
2018-12-29 13:58:36:938 CN: new_year_set, uid:56s1838p17230861, accumulative success, id:5
2018-12-29 14:32:38:238 CN: new_year_set, uid:2s1838p17241562, accumulative success, id:2
2018-12-29 15:59:01:585 CN: new_year_set, uid:53s1834p17218655, accumulative success, id:2
2018-12-29 16:27:41:284 CN: new_year_set, uid:47s1832p17206366, accumulative success, id:2
2018-12-29 17:20:08:674 CN: new_year_set, uid:18s1838p17246095, accumulative success, id:2
2018-12-29 18:15:47:622 CN: new_year_set, uid:3s1839p17247985, accumulative success, id:2
2018-12-29 18:15:50:406 CN: new_year_set, uid:3s1839p17247985, accumulative success, id:5
2018-12-29 18:28:30:378 CN: new_year_set, uid:4s1840p17256303, accumulative success, id:5
2018-12-29 18:28:37:077 CN: new_year_set, uid:4s1840p17256303, accumulative success, id:2
2018-12-29 18:54:23:265 CN: new_year_set, uid:14s1835p17228487, accumulative success, id:2
2018-12-29 18:54:26:615 CN: new_year_set, uid:14s1835p17228487, accumulative success, id:5
2018-12-29 19:25:16:900 CN: new_year_set, uid:3s1836p17230556, accumulative success, id:2
2018-12-29 19:25:19:140 CN: new_year_set, uid:3s1836p17230556, accumulative success, id:5
2018-12-29 19:28:42:351 CN: new_year_set, uid:18s1832p17208412, accumulative success, id:2
2018-12-29 19:28:53:301 CN: new_year_set, uid:18s1832p17208412, accumulative success, id:5
2018-12-29 20:10:30:979 CN: new_year_set, uid:3s1839p17246755, accumulative success, id:2
2018-12-29 20:31:00:722 CN: new_year_set, uid:24s1835p17221870, accumulative success, id:2
2018-12-29 20:36:14:158 CN: new_year_set, uid:14s1840p13964262, accumulative success, id:5
2018-12-29 20:36:15:403 CN: new_year_set, uid:14s1840p13964262, accumulative success, id:2
2018-12-29 20:50:06:276 CN: new_year_set, uid:3s1839p17246755, accumulative success, id:5
2018-12-29 21:03:22:777 CN: new_year_set, uid:14s1831p17198917, accumulative success, id:2
2018-12-29 21:17:41:889 CN: new_year_set, uid:14s1831p17198917, accumulative success, id:5
2018-12-29 22:22:07:579 CN: new_year_set, uid:16s1835p17224698, accumulative success, id:2
2018-12-29 22:22:10:838 CN: new_year_set, uid:16s1835p17224698, accumulative success, id:5
2018-12-29 22:26:00:023 CN: new_year_set, uid:16s1837p6099406, accumulative success, id:2
2018-12-29 22:26:01:641 CN: new_year_set, uid:16s1837p6099406, accumulative success, id:5
2018-12-29 22:36:44:037 CN: new_year_set, uid:24s1835p17221870, accumulative success, id:5
2018-12-30 00:35:21:729 CN: new_year_set, uid:31s1836p17224068, accumulative success, id:5
2018-12-30 00:35:23:359 CN: new_year_set, uid:31s1836p17224068, accumulative success, id:2
2018-12-30 00:48:39:432 CN: new_year_set, uid:2s1838p17241562, accumulative success, id:5
2018-12-30 06:18:24:199 CN: new_year_set, uid:3s1839p17246755, accumulative success, id:9
2018-12-30 09:34:43:058 CN: new_year_set, uid:18s1838p17246095, accumulative success, id:5
2018-12-30 09:57:46:315 CN: new_year_set, uid:24s1837p17236491, accumulative success, id:2
2018-12-30 09:57:50:184 CN: new_year_set, uid:24s1837p17236491, accumulative success, id:5
2018-12-30 10:10:04:777 CN: new_year_set, uid:18s1838p17246095, accumulative success, id:9
2018-12-30 10:32:55:271 CN: new_year_set, uid:59s1840p17254719, accumulative success, id:2
2018-12-30 10:33:01:857 CN: new_year_set, uid:59s1840p17254719, accumulative success, id:5
2018-12-30 10:37:32:647 CN: new_year_set, uid:24s1837p17236491, accumulative success, id:9
2018-12-30 11:01:40:893 CN: new_year_set, uid:3s1836p17230556, accumulative success, id:9
2018-12-30 11:15:17:414 CN: new_year_set, uid:3s1839p17247985, accumulative success, id:9
2018-12-30 11:36:18:673 CN: new_year_set, uid:18s1832p17208412, accumulative success, id:9
2018-12-30 11:47:54:195 CN: new_year_set, uid:56s1832p17210150, accumulative success, id:2
2018-12-30 11:47:55:320 CN: new_year_set, uid:56s1832p17210150, accumulative success, id:5
2018-12-30 13:26:09:180 CN: new_year_set, uid:3s1840p4041008, accumulative success, id:2
2018-12-30 13:26:10:623 CN: new_year_set, uid:3s1840p4041008, accumulative success, id:5
2018-12-30 13:42:45:077 CN: new_year_set, uid:56s1832p17209267, accumulative success, id:2
2018-12-30 13:43:01:115 CN: new_year_set, uid:56s1832p17209267, accumulative success, id:5
2018-12-30 15:18:08:969 CN: new_year_set, uid:56s1832p17205259, accumulative success, id:5
2018-12-30 15:18:10:866 CN: new_year_set, uid:56s1832p17205259, accumulative success, id:2
2018-12-30 16:05:47:153 CN: new_year_set, uid:56s1832p17210150, accumulative success, id:9
2018-12-30 16:09:41:624 CN: new_year_set, uid:56s1838p17230861, accumulative success, id:9
2018-12-30 16:39:51:132 CN: new_year_set, uid:53s1834p17218655, accumulative success, id:5
2018-12-30 16:47:10:935 CN: new_year_set, uid:4s1840p17256303, accumulative success, id:9
2018-12-30 17:28:31:408 CN: new_year_set, uid:53s1838p17244810, accumulative success, id:9
2018-12-30 18:21:22:210 CN: new_year_set, uid:3s1839p17246755, accumulative success, id:14
2018-12-30 18:46:41:910 CN: new_year_set, uid:14s1831p17198917, accumulative success, id:9
2018-12-30 18:49:36:822 CN: new_year_set, uid:31s1836p17224068, accumulative success, id:9
2018-12-30 18:51:52:100 CN: new_year_set, uid:14s1840p17237186, accumulative success, id:2
2018-12-30 19:11:21:454 CN: new_year_set, uid:14s1840p17237186, accumulative success, id:5
2018-12-30 19:13:44:002 CN: new_year_set, uid:14s1840p13964262, accumulative success, id:9
2018-12-30 19:30:15:749 CN: new_year_set, uid:14s1832p17205087, accumulative success, id:2
2018-12-30 19:30:46:068 CN: new_year_set, uid:14s1832p17205087, accumulative success, id:5
2018-12-30 21:30:42:131 CN: new_year_set, uid:59s1840p17254719, accumulative success, id:9
2018-12-30 21:41:20:552 CN: new_year_set, uid:56s1836p17233128, accumulative success, id:2
2018-12-30 21:41:23:393 CN: new_year_set, uid:56s1836p17233128, accumulative success, id:5
2018-12-30 22:05:19:629 CN: new_year_set, uid:5s1831p17203271, accumulative success, id:2
2018-12-30 23:04:41:326 CN: new_year_set, uid:2s1835p17225221, accumulative success, id:2
2018-12-30 23:19:27:536 CN: new_year_set, uid:56s1836p17233128, accumulative success, id:9
2018-12-30 23:59:24:315 CN: new_year_set, uid:2s1835p17225221, accumulative success, id:5
2018-12-31 01:34:51:713 CN: new_year_set, uid:2s1838p17241562, accumulative success, id:9
2018-12-31 06:26:04:772 CN: new_year_set, uid:56s1832p17205259, accumulative success, id:9
2018-12-31 07:17:48:540 CN: new_year_set, uid:10s1839p11413830, accumulative success, id:2
2018-12-31 07:17:50:192 CN: new_year_set, uid:10s1839p11413830, accumulative success, id:5
2018-12-31 07:40:27:147 CN: new_year_set, uid:53s1834p17218655, accumulative success, id:9
2018-12-31 07:49:19:425 CN: new_year_set, uid:24s1837p17236491, accumulative success, id:14
2018-12-31 08:37:53:462 CN: new_year_set, uid:18s1832p17208412, accumulative success, id:14
2018-12-31 09:21:02:177 CN: new_year_set, uid:14s1832p17202066, accumulative success, id:2
2018-12-31 09:28:01:450 CN: new_year_set, uid:16s1835p17224698, accumulative success, id:9
2018-12-31 09:33:19:128 CN: new_year_set, uid:3s1839p17247985, accumulative success, id:14
2018-12-31 09:48:35:941 CN: new_year_set, uid:16s1835p17224698, accumulative success, id:14
2018-12-31 10:12:51:849 CN: new_year_set, uid:18s1833p17208412, accumulative success, id:2
2018-12-31 10:36:25:595 CN: new_year_set, uid:14s1840p13964262, accumulative success, id:14
2018-12-31 10:39:40:326 CN: new_year_set, uid:56s1838p17230861, accumulative success, id:14
2018-12-31 10:42:21:568 CN: new_year_set, uid:56s1832p17205259, accumulative success, id:14
2018-12-31 11:07:50:928 CN: new_year_set, uid:53s1838p17244810, accumulative success, id:14
2018-12-31 12:06:30:322 CN: new_year_set, uid:56s1834p17220523, accumulative success, id:2
2018-12-31 12:06:31:781 CN: new_year_set, uid:56s1834p17220523, accumulative success, id:5
2018-12-31 12:43:38:022 CN: new_year_set, uid:3s1839p17246755, accumulative success, id:20
2018-12-31 12:45:12:161 CN: new_year_set, uid:14s1835p17228487, accumulative success, id:9
2018-12-31 12:55:46:283 CN: new_year_set, uid:14s1838p17241662, accumulative success, id:5
2018-12-31 12:55:51:907 CN: new_year_set, uid:14s1838p17241662, accumulative success, id:2
2018-12-31 13:02:35:168 CN: new_year_set, uid:5s1831p17203271, accumulative success, id:5
2018-12-31 13:08:09:728 CN: new_year_set, uid:14s1835p17228487, accumulative success, id:14
2018-12-31 13:28:11:027 CN: new_year_set, uid:14s1838p17241662, accumulative success, id:9
2018-12-31 13:39:55:467 CN: new_year_set, uid:14s1831p17198917, accumulative success, id:14
2018-12-31 14:52:37:635 CN: new_year_set, uid:59s1840p17254719, accumulative success, id:14
2018-12-31 15:08:54:137 CN: new_year_set, uid:2s1838p17241562, accumulative success, id:14
2018-12-31 15:29:57:141 CN: new_year_set, uid:59s1840p17254719, accumulative success, id:20
2018-12-31 16:11:56:251 CN: new_year_set, uid:4s1832p16255387, accumulative success, id:2
2018-12-31 18:20:32:864 CN: new_year_set, uid:56s1835p17222648, accumulative success, id:2
2018-12-31 18:20:34:847 CN: new_year_set, uid:56s1835p17222648, accumulative success, id:5
2018-12-31 18:52:43:903 CN: new_year_set, uid:31s1836p17224068, accumulative success, id:14
2018-12-31 18:53:33:095 CN: new_year_set, uid:56s1835p17222648, accumulative success, id:9
2018-12-31 18:53:34:111 CN: new_year_set, uid:56s1835p17222648, accumulative success, id:14
2018-12-31 19:25:33:724 CN: new_year_set, uid:56s1836p17230899, accumulative success, id:2
2018-12-31 19:25:46:604 CN: new_year_set, uid:56s1836p17230899, accumulative success, id:5
2018-12-31 19:37:55:492 CN: new_year_set, uid:3s1836p17230556, accumulative success, id:14
2018-12-31 19:44:23:729 CN: new_year_set, uid:34s1840p13346250, accumulative success, id:5
2018-12-31 19:44:32:646 CN: new_year_set, uid:34s1840p13346250, accumulative success, id:2
2018-12-31 20:00:13:732 CN: new_year_set, uid:3s1839p17247985, accumulative success, id:20
2018-12-31 20:55:28:267 CN: new_year_set, uid:2s1835p17225221, accumulative success, id:9
2018-12-31 21:06:42:125 CN: new_year_set, uid:56s1834p17220523, accumulative success, id:9
