2018-12-29 12:42:07:904 CN: new_year_set, uid:2s1822p17137226, accumulative success, id:2
2018-12-29 12:42:15:382 CN: new_year_set, uid:2s1822p17137226, accumulative success, id:5
2018-12-29 12:46:54:294 CN: new_year_set, uid:56s1828p17178314, accumulative success, id:2
2018-12-29 12:47:01:416 CN: new_year_set, uid:56s1828p17178314, accumulative success, id:5
2018-12-29 13:03:49:575 CN: new_year_set, uid:4s1826p16476793, accumulative success, id:2
2018-12-29 13:03:51:157 CN: new_year_set, uid:4s1826p16476793, accumulative success, id:5
2018-12-29 13:04:22:345 CN: new_year_set, uid:19s1822p17164854, accumulative success, id:2
2018-12-29 13:04:26:679 CN: new_year_set, uid:19s1822p17164854, accumulative success, id:5
2018-12-29 13:11:44:923 CN: new_year_set, uid:24s1823p17148061, accumulative success, id:2
2018-12-29 13:11:48:153 CN: new_year_set, uid:24s1823p17148061, accumulative success, id:5
2018-12-29 14:01:08:570 CN: new_year_set, uid:56s1824p17259275, accumulative success, id:2
2018-12-29 14:01:16:661 CN: new_year_set, uid:56s1824p17259275, accumulative success, id:5
2018-12-29 14:50:36:653 CN: new_year_set, uid:2s1822p16321278, accumulative success, id:2
2018-12-29 14:50:40:118 CN: new_year_set, uid:2s1822p16321278, accumulative success, id:5
2018-12-29 16:39:06:503 CN: new_year_set, uid:5s1822p17140580, accumulative success, id:5
2018-12-29 16:39:07:967 CN: new_year_set, uid:5s1822p17140580, accumulative success, id:2
2018-12-29 17:35:20:234 CN: new_year_set, uid:14s1827p24333292, accumulative success, id:2
2018-12-29 19:14:45:339 CN: new_year_set, uid:16s1821p17226541, accumulative success, id:2
2018-12-29 19:21:11:709 CN: new_year_set, uid:16s1821p17226541, accumulative success, id:5
2018-12-29 19:48:25:344 CN: new_year_set, uid:5s1826p17168528, accumulative success, id:2
2018-12-29 20:55:02:662 CN: new_year_set, uid:5s1822p17142359, accumulative success, id:2
2018-12-29 20:55:05:071 CN: new_year_set, uid:5s1822p17142359, accumulative success, id:5
2018-12-29 20:56:36:488 CN: new_year_set, uid:3s1825p17160218, accumulative success, id:2
2018-12-29 20:56:43:528 CN: new_year_set, uid:3s1825p17160218, accumulative success, id:5
2018-12-29 21:09:22:157 CN: new_year_set, uid:5s1826p17168528, accumulative success, id:5
2018-12-29 21:32:02:442 CN: new_year_set, uid:24s1824p21337825, accumulative success, id:2
2018-12-29 21:32:03:895 CN: new_year_set, uid:24s1824p21337825, accumulative success, id:5
2018-12-29 22:00:28:783 CN: new_year_set, uid:18s1828p15885677, accumulative success, id:2
2018-12-29 22:00:30:957 CN: new_year_set, uid:18s1828p15885677, accumulative success, id:5
2018-12-29 22:18:17:551 CN: new_year_set, uid:14s1827p24333292, accumulative success, id:5
2018-12-29 22:24:43:082 CN: new_year_set, uid:5s1826p17170978, accumulative success, id:2
2018-12-29 22:24:46:994 CN: new_year_set, uid:5s1826p17170978, accumulative success, id:5
2018-12-29 22:29:17:761 CN: new_year_set, uid:56s1822p17137083, accumulative success, id:2
2018-12-29 22:29:19:260 CN: new_year_set, uid:56s1822p17137083, accumulative success, id:5
2018-12-29 23:40:48:420 CN: new_year_set, uid:4s1824p17170970, accumulative success, id:2
2018-12-29 23:40:51:445 CN: new_year_set, uid:4s1824p17170970, accumulative success, id:5
2018-12-30 00:08:27:394 CN: new_year_set, uid:4s1830p17192492, accumulative success, id:2
2018-12-30 00:24:50:309 CN: new_year_set, uid:4s1830p17192492, accumulative success, id:5
2018-12-30 04:37:18:361 CN: new_year_set, uid:16s1827p17172342, accumulative success, id:2
2018-12-30 04:37:21:603 CN: new_year_set, uid:16s1827p17172342, accumulative success, id:5
2018-12-30 07:51:34:144 CN: new_year_set, uid:19s1830p17196593, accumulative success, id:2
2018-12-30 07:51:37:989 CN: new_year_set, uid:19s1830p17196593, accumulative success, id:5
2018-12-30 08:43:32:995 CN: new_year_set, uid:10s1826p17169201, accumulative success, id:5
2018-12-30 08:43:35:727 CN: new_year_set, uid:10s1826p17169201, accumulative success, id:2
2018-12-30 08:50:15:153 CN: new_year_set, uid:24s1824p24086182, accumulative success, id:2
2018-12-30 08:50:16:014 CN: new_year_set, uid:24s1824p24086182, accumulative success, id:5
2018-12-30 09:25:23:597 CN: new_year_set, uid:5s1822p17142359, accumulative success, id:9
2018-12-30 09:36:28:672 CN: new_year_set, uid:24s1824p24086015, accumulative success, id:2
2018-12-30 09:36:30:022 CN: new_year_set, uid:24s1824p24086015, accumulative success, id:5
2018-12-30 09:48:34:062 CN: new_year_set, uid:24s1824p24086015, accumulative success, id:9
2018-12-30 09:56:03:865 CN: new_year_set, uid:24s1824p24086182, accumulative success, id:9
2018-12-30 09:59:31:083 CN: new_year_set, uid:56s1822p17137083, accumulative success, id:9
2018-12-30 10:15:37:103 CN: new_year_set, uid:4s1824p17170970, accumulative success, id:9
2018-12-30 10:23:37:504 CN: new_year_set, uid:24s1823p17148061, accumulative success, id:9
2018-12-30 10:49:32:389 CN: new_year_set, uid:18s1821p15800937, accumulative success, id:2
2018-12-30 10:49:33:707 CN: new_year_set, uid:18s1821p15800937, accumulative success, id:5
2018-12-30 11:05:21:227 CN: new_year_set, uid:14s1826p13885229, accumulative success, id:2
2018-12-30 11:05:26:342 CN: new_year_set, uid:14s1826p13885229, accumulative success, id:5
2018-12-30 11:19:48:819 CN: new_year_set, uid:19s1822p17164854, accumulative success, id:9
2018-12-30 11:54:17:171 CN: new_year_set, uid:56s1828p17178314, accumulative success, id:9
2018-12-30 11:57:20:384 CN: new_year_set, uid:14s1827p24333292, accumulative success, id:9
2018-12-30 13:30:32:158 CN: new_year_set, uid:56s1824p17253510, accumulative success, id:5
2018-12-30 13:30:34:368 CN: new_year_set, uid:56s1824p17253510, accumulative success, id:2
2018-12-30 14:13:12:121 CN: new_year_set, uid:14s1821p17135047, accumulative success, id:2
2018-12-30 14:14:41:536 CN: new_year_set, uid:14s1821p17135047, accumulative success, id:5
2018-12-30 14:20:52:160 CN: new_year_set, uid:3s1825p17160218, accumulative success, id:9
2018-12-30 19:16:01:254 CN: new_year_set, uid:5s1826p17168528, accumulative success, id:9
2018-12-30 20:05:50:520 CN: new_year_set, uid:2s1826p17168617, accumulative success, id:2
2018-12-30 20:15:59:056 CN: new_year_set, uid:4s1826p16476793, accumulative success, id:9
2018-12-30 20:23:50:430 CN: new_year_set, uid:56s1822p9770394, accumulative success, id:2
2018-12-30 20:23:54:210 CN: new_year_set, uid:56s1822p9770394, accumulative success, id:5
2018-12-30 20:51:35:466 CN: new_year_set, uid:4s1830p17192492, accumulative success, id:9
2018-12-30 21:18:55:413 CN: new_year_set, uid:3s1828p17178862, accumulative success, id:2
2018-12-30 21:35:55:351 CN: new_year_set, uid:10s1830p17195465, accumulative success, id:2
2018-12-30 21:36:02:832 CN: new_year_set, uid:10s1830p17195465, accumulative success, id:5
2018-12-30 21:52:18:206 CN: new_year_set, uid:3s1826p11058142, accumulative success, id:2
2018-12-30 21:52:19:859 CN: new_year_set, uid:3s1826p11058142, accumulative success, id:5
2018-12-30 22:18:37:463 CN: new_year_set, uid:3s1826p11058142, accumulative success, id:9
2018-12-30 22:23:19:508 CN: new_year_set, uid:3s1822p17153002, accumulative success, id:2
2018-12-30 22:53:50:510 CN: new_year_set, uid:3s1822p17153002, accumulative success, id:5
2018-12-31 06:28:41:467 CN: new_year_set, uid:2s1822p17137226, accumulative success, id:9
2018-12-31 06:28:44:493 CN: new_year_set, uid:2s1822p17137226, accumulative success, id:14
2018-12-31 08:46:41:719 CN: new_year_set, uid:14s1827p24333292, accumulative success, id:14
2018-12-31 09:39:45:864 CN: new_year_set, uid:24s1824p24086182, accumulative success, id:14
2018-12-31 09:44:08:481 CN: new_year_set, uid:10s1826p17169201, accumulative success, id:9
2018-12-31 09:53:02:787 CN: new_year_set, uid:24s1824p24086015, accumulative success, id:14
2018-12-31 10:01:11:882 CN: new_year_set, uid:19s1822p17164854, accumulative success, id:14
2018-12-31 10:19:30:198 CN: new_year_set, uid:24s1824p21337825, accumulative success, id:9
2018-12-31 10:19:32:475 CN: new_year_set, uid:24s1824p21337825, accumulative success, id:14
2018-12-31 10:19:41:942 CN: new_year_set, uid:24s1823p17148061, accumulative success, id:14
2018-12-31 10:31:59:726 CN: new_year_set, uid:56s1822p17137083, accumulative success, id:14
2018-12-31 11:07:47:694 CN: new_year_set, uid:2s1822p16321278, accumulative success, id:9
2018-12-31 12:00:18:677 CN: new_year_set, uid:3s1822p17153002, accumulative success, id:9
2018-12-31 12:57:45:582 CN: new_year_set, uid:16s1821p17226541, accumulative success, id:9
2018-12-31 13:36:28:757 CN: new_year_set, uid:5s1826p17170978, accumulative success, id:9
2018-12-31 14:16:30:519 CN: new_year_set, uid:56s1824p17259275, accumulative success, id:9
2018-12-31 14:16:34:969 CN: new_year_set, uid:56s1824p17259275, accumulative success, id:14
2018-12-31 14:34:02:290 CN: new_year_set, uid:19s1822p17164854, accumulative success, id:20
