2018-12-29 12:44:32:706 CN: new_year_set, uid:18s1580p15335448, accumulative success, id:2
2018-12-29 12:44:36:506 CN: new_year_set, uid:18s1580p15335448, accumulative success, id:5
2018-12-29 12:46:52:151 CN: new_year_set, uid:31s1578p15307241, accumulative success, id:2
2018-12-29 12:46:54:238 CN: new_year_set, uid:31s1578p15307241, accumulative success, id:5
2018-12-29 12:48:32:721 CN: new_year_set, uid:14s1578p15314160, accumulative success, id:2
2018-12-29 13:02:22:548 CN: new_year_set, uid:19s1579p15320354, accumulative success, id:2
2018-12-29 13:20:48:229 CN: new_year_set, uid:19s1579p8280303, accumulative success, id:2
2018-12-29 13:20:52:095 CN: new_year_set, uid:19s1579p8280303, accumulative success, id:5
2018-12-29 13:22:13:420 CN: new_year_set, uid:9s1574p15274109, accumulative success, id:2
2018-12-29 14:03:16:692 CN: new_year_set, uid:53s1579p16474954, accumulative success, id:2
2018-12-29 14:03:21:665 CN: new_year_set, uid:53s1579p16474954, accumulative success, id:5
2018-12-29 14:41:42:321 CN: new_year_set, uid:56s1571p15293644, accumulative success, id:2
2018-12-29 14:41:45:524 CN: new_year_set, uid:56s1571p15293644, accumulative success, id:5
2018-12-29 15:09:01:084 CN: new_year_set, uid:16s1579p15320878, accumulative success, id:2
2018-12-29 16:00:53:472 CN: new_year_set, uid:16s1577p14393193, accumulative success, id:2
2018-12-29 16:12:25:641 CN: new_year_set, uid:5s1580p15332352, accumulative success, id:2
2018-12-29 16:12:28:430 CN: new_year_set, uid:5s1580p15332352, accumulative success, id:5
2018-12-29 17:45:47:383 CN: new_year_set, uid:2s1575p11129232, accumulative success, id:2
2018-12-29 17:46:03:207 CN: new_year_set, uid:2s1575p11129232, accumulative success, id:5
2018-12-29 18:03:40:873 CN: new_year_set, uid:3s1572p14705396, accumulative success, id:2
2018-12-29 18:19:45:348 CN: new_year_set, uid:31s1578p15307403, accumulative success, id:2
2018-12-29 18:19:46:787 CN: new_year_set, uid:31s1578p15307403, accumulative success, id:5
2018-12-29 18:25:51:263 CN: new_year_set, uid:18s1573p24460093, accumulative success, id:2
2018-12-29 18:42:04:928 CN: new_year_set, uid:5s1580p15335943, accumulative success, id:5
2018-12-29 18:42:06:823 CN: new_year_set, uid:5s1580p15335943, accumulative success, id:2
2018-12-29 19:27:23:397 CN: new_year_set, uid:10s1575p15284477, accumulative success, id:2
2018-12-29 19:44:59:375 CN: new_year_set, uid:10s1575p15284477, accumulative success, id:5
2018-12-29 19:48:55:692 CN: new_year_set, uid:3s1571p17073450, accumulative success, id:2
2018-12-29 19:52:50:207 CN: new_year_set, uid:16s1571p15240901, accumulative success, id:2
2018-12-29 20:04:55:626 CN: new_year_set, uid:3s1571p15239759, accumulative success, id:2
2018-12-29 20:04:58:201 CN: new_year_set, uid:3s1571p15239759, accumulative success, id:5
2018-12-29 20:47:33:436 CN: new_year_set, uid:16s1579p15320878, accumulative success, id:5
2018-12-29 21:37:48:653 CN: new_year_set, uid:14s1579p15328480, accumulative success, id:2
2018-12-29 21:46:38:246 CN: new_year_set, uid:56s1571p15235409, accumulative success, id:2
2018-12-29 21:46:39:735 CN: new_year_set, uid:56s1571p15235409, accumulative success, id:5
2018-12-29 22:01:39:320 CN: new_year_set, uid:56s1574p15271778, accumulative success, id:2
2018-12-29 22:01:43:453 CN: new_year_set, uid:56s1574p15271778, accumulative success, id:5
2018-12-29 22:09:31:849 CN: new_year_set, uid:5s1574p15269882, accumulative success, id:5
2018-12-29 22:09:35:922 CN: new_year_set, uid:5s1574p15269882, accumulative success, id:2
2018-12-29 22:34:57:690 CN: new_year_set, uid:78s1575p15277908, accumulative success, id:2
2018-12-29 22:42:36:451 CN: new_year_set, uid:78s1575p15277908, accumulative success, id:5
2018-12-29 23:23:23:168 CN: new_year_set, uid:24s1574p15258839, accumulative success, id:2
2018-12-29 23:23:24:171 CN: new_year_set, uid:24s1574p15258839, accumulative success, id:5
2018-12-29 23:41:01:143 CN: new_year_set, uid:56s1571p15235535, accumulative success, id:5
2018-12-29 23:41:02:692 CN: new_year_set, uid:56s1571p15235535, accumulative success, id:2
2018-12-29 23:53:56:141 CN: new_year_set, uid:4s1571p17248409, accumulative success, id:2
2018-12-29 23:53:58:046 CN: new_year_set, uid:4s1571p17248409, accumulative success, id:5
2018-12-30 01:01:05:402 CN: new_year_set, uid:14s1578p15314160, accumulative success, id:5
