2018-12-29 12:28:17:510 CN: new_year_set, uid:2s1161p11820025, accumulative success, id:2
2018-12-29 12:28:26:580 CN: new_year_set, uid:2s1161p11820025, accumulative success, id:5
2018-12-29 12:47:43:927 CN: new_year_set, uid:24s1165p11846118, accumulative success, id:5
2018-12-29 12:47:52:896 CN: new_year_set, uid:24s1165p11846118, accumulative success, id:2
2018-12-29 13:41:16:302 CN: new_year_set, uid:18s1165p11840922, accumulative success, id:2
2018-12-29 13:41:20:779 CN: new_year_set, uid:18s1165p11840922, accumulative success, id:5
2018-12-29 14:13:40:294 CN: new_year_set, uid:24s1164p12011179, accumulative success, id:2
2018-12-29 14:13:46:536 CN: new_year_set, uid:24s1164p12011179, accumulative success, id:5
2018-12-29 14:49:59:222 CN: new_year_set, uid:2s1165p11842910, accumulative success, id:2
2018-12-29 14:50:05:882 CN: new_year_set, uid:2s1165p11842910, accumulative success, id:5
2018-12-29 15:25:48:328 CN: new_year_set, uid:4s1161p2994769, accumulative success, id:2
2018-12-29 15:25:50:132 CN: new_year_set, uid:4s1161p2994769, accumulative success, id:5
2018-12-29 16:11:43:473 CN: new_year_set, uid:4s1169p18837299, accumulative success, id:2
2018-12-29 16:39:13:008 CN: new_year_set, uid:4s1169p18837299, accumulative success, id:5
2018-12-29 18:23:01:477 CN: new_year_set, uid:16s1167p11855448, accumulative success, id:2
2018-12-29 18:23:03:196 CN: new_year_set, uid:16s1167p11855448, accumulative success, id:5
2018-12-29 18:49:02:184 CN: new_year_set, uid:3s1167p12906376, accumulative success, id:2
2018-12-29 19:04:39:578 CN: new_year_set, uid:3s1162p11832556, accumulative success, id:2
2018-12-29 19:08:06:986 CN: new_year_set, uid:3s1162p11832556, accumulative success, id:5
2018-12-29 19:13:54:939 CN: new_year_set, uid:3s1167p12906376, accumulative success, id:5
2018-12-29 20:00:09:502 CN: new_year_set, uid:6s1162p11828342, accumulative success, id:2
2018-12-29 20:00:13:728 CN: new_year_set, uid:6s1162p11828342, accumulative success, id:5
2018-12-29 20:35:08:248 CN: new_year_set, uid:10s1165p11840783, accumulative success, id:2
2018-12-29 20:35:14:204 CN: new_year_set, uid:10s1165p11840783, accumulative success, id:5
2018-12-29 22:20:35:431 CN: new_year_set, uid:42s1164p11837302, accumulative success, id:2
2018-12-29 22:20:36:737 CN: new_year_set, uid:42s1164p11837302, accumulative success, id:5
2018-12-29 22:58:26:122 CN: new_year_set, uid:10s1167p11853113, accumulative success, id:2
2018-12-29 23:07:02:741 CN: new_year_set, uid:10s1167p11853113, accumulative success, id:5
2018-12-29 23:37:33:997 CN: new_year_set, uid:56s1167p11522685, accumulative success, id:2
2018-12-29 23:37:37:301 CN: new_year_set, uid:56s1167p11522685, accumulative success, id:5
2018-12-30 00:00:28:665 CN: new_year_set, uid:6s1168p10755872, accumulative success, id:2
2018-12-30 04:36:05:165 CN: new_year_set, uid:56s1168p11859948, accumulative success, id:2
2018-12-30 04:36:08:439 CN: new_year_set, uid:56s1168p11859948, accumulative success, id:5
2018-12-30 06:20:49:631 CN: new_year_set, uid:24s1164p12011179, accumulative success, id:9
2018-12-30 08:00:58:031 CN: new_year_set, uid:3s1164p2481371, accumulative success, id:5
2018-12-30 08:01:02:269 CN: new_year_set, uid:3s1164p2481371, accumulative success, id:2
2018-12-30 09:11:13:500 CN: new_year_set, uid:6s1162p11828342, accumulative success, id:9
2018-12-30 10:52:38:081 CN: new_year_set, uid:56s1164p12432534, accumulative success, id:2
2018-12-30 10:52:39:584 CN: new_year_set, uid:56s1164p12432534, accumulative success, id:5
2018-12-30 10:52:42:573 CN: new_year_set, uid:56s1164p12432534, accumulative success, id:9
2018-12-30 10:55:30:307 CN: new_year_set, uid:56s1167p11522685, accumulative success, id:9
2018-12-30 11:40:30:530 CN: new_year_set, uid:16s1167p11855448, accumulative success, id:9
2018-12-30 12:13:10:115 CN: new_year_set, uid:6s1161p11828342, accumulative success, id:2
2018-12-30 12:13:12:556 CN: new_year_set, uid:6s1161p11828342, accumulative success, id:5
2018-12-30 12:34:33:470 CN: new_year_set, uid:18s1165p11840922, accumulative success, id:9
2018-12-30 13:27:42:994 CN: new_year_set, uid:4s1161p2994769, accumulative success, id:9
2018-12-30 13:28:30:932 CN: new_year_set, uid:6s1168p10755872, accumulative success, id:5
2018-12-30 13:30:59:129 CN: new_year_set, uid:24s1169p11864344, accumulative success, id:2
2018-12-30 13:35:14:929 CN: new_year_set, uid:24s1169p11864344, accumulative success, id:5
2018-12-30 14:23:34:695 CN: new_year_set, uid:10s1165p11840783, accumulative success, id:9
2018-12-30 14:38:05:631 CN: new_year_set, uid:24s1165p11846118, accumulative success, id:9
2018-12-30 17:46:15:295 CN: new_year_set, uid:2s1161p11820025, accumulative success, id:9
2018-12-30 18:55:48:526 CN: new_year_set, uid:3s1166p11847656, accumulative success, id:2
2018-12-30 18:55:54:756 CN: new_year_set, uid:3s1166p11847656, accumulative success, id:5
2018-12-30 18:59:10:807 CN: new_year_set, uid:42s1164p11837302, accumulative success, id:9
2018-12-30 19:58:00:754 CN: new_year_set, uid:24s1164p12011179, accumulative success, id:14
2018-12-30 20:32:57:467 CN: new_year_set, uid:56s1164p11839627, accumulative success, id:2
2018-12-30 20:32:59:242 CN: new_year_set, uid:56s1164p11839627, accumulative success, id:5
2018-12-30 20:49:24:202 CN: new_year_set, uid:4s1162p21720807, accumulative success, id:2
2018-12-30 20:58:35:374 CN: new_year_set, uid:16s1162p20041351, accumulative success, id:2
2018-12-30 20:58:37:047 CN: new_year_set, uid:16s1162p20041351, accumulative success, id:5
2018-12-30 21:57:21:096 CN: new_year_set, uid:6s1162p11828342, accumulative success, id:14
2018-12-30 22:02:37:535 CN: new_year_set, uid:10s1167p3748707, accumulative success, id:2
2018-12-30 22:02:39:475 CN: new_year_set, uid:10s1167p3748707, accumulative success, id:5
2018-12-30 22:17:40:215 CN: new_year_set, uid:18s1170p11875518, accumulative success, id:2
2018-12-31 05:42:51:176 CN: new_year_set, uid:24s1164p12011179, accumulative success, id:20
2018-12-31 05:47:23:428 CN: new_year_set, uid:10s1167p11853113, accumulative success, id:9
2018-12-31 07:10:06:595 CN: new_year_set, uid:16s1167p11855448, accumulative success, id:14
2018-12-31 07:18:51:370 CN: new_year_set, uid:3s1164p2481371, accumulative success, id:9
2018-12-31 08:45:18:853 CN: new_year_set, uid:3s1164p2481371, accumulative success, id:14
2018-12-31 08:50:24:315 CN: new_year_set, uid:16s1170p20959878, accumulative success, id:2
2018-12-31 09:16:04:974 CN: new_year_set, uid:3s1162p11832556, accumulative success, id:9
2018-12-31 09:21:45:728 CN: new_year_set, uid:4s1161p2994769, accumulative success, id:14
2018-12-31 09:25:38:138 CN: new_year_set, uid:2s1161p11820025, accumulative success, id:14
2018-12-31 09:48:19:560 CN: new_year_set, uid:6s1162p11828342, accumulative success, id:20
2018-12-31 09:52:32:213 CN: new_year_set, uid:42s1164p11837302, accumulative success, id:14
2018-12-31 09:59:40:172 CN: new_year_set, uid:56s1164p11839627, accumulative success, id:9
2018-12-31 10:15:35:915 CN: new_year_set, uid:24s1165p11846118, accumulative success, id:14
2018-12-31 10:25:31:791 CN: new_year_set, uid:10s1167p3748707, accumulative success, id:9
2018-12-31 10:29:43:033 CN: new_year_set, uid:56s1164p12432534, accumulative success, id:14
2018-12-31 10:38:25:454 CN: new_year_set, uid:3s1162p11832556, accumulative success, id:14
2018-12-31 11:18:22:507 CN: new_year_set, uid:42s1164p11837302, accumulative success, id:20
2018-12-31 11:45:04:456 CN: new_year_set, uid:24s1169p11864344, accumulative success, id:9
2018-12-31 12:10:00:348 CN: new_year_set, uid:16s1162p20041351, accumulative success, id:9
2018-12-31 12:21:41:939 CN: new_year_set, uid:56s1167p11522685, accumulative success, id:14
2018-12-31 13:39:07:256 CN: new_year_set, uid:18s1170p11875518, accumulative success, id:5
2018-12-31 14:01:17:791 CN: new_year_set, uid:18s1170p11875518, accumulative success, id:9
2018-12-31 14:29:13:193 CN: new_year_set, uid:80s1167p11834655, accumulative success, id:2
2018-12-31 14:46:27:507 CN: new_year_set, uid:80s1167p11834655, accumulative success, id:5
2018-12-31 17:48:59:553 CN: new_year_set, uid:4s1165p24686958, accumulative success, id:2
2018-12-31 17:56:28:036 CN: new_year_set, uid:10s1167p3748707, accumulative success, id:14
2018-12-31 19:10:32:244 CN: new_year_set, uid:10s1165p11840783, accumulative success, id:14
2018-12-31 19:46:23:210 CN: new_year_set, uid:3s1167p12906376, accumulative success, id:9
2018-12-31 20:00:03:042 CN: new_year_set, uid:6s1161p11828342, accumulative success, id:9
2018-12-31 20:27:44:973 CN: new_year_set, uid:6s1161p11828342, accumulative success, id:14
2018-12-31 20:38:07:808 CN: new_year_set, uid:4s1162p21720807, accumulative success, id:5
2018-12-31 22:08:56:748 CN: new_year_set, uid:18s1165p11840922, accumulative success, id:14
2018-12-31 22:22:04:071 CN: new_year_set, uid:2s1165p11842910, accumulative success, id:9
2018-12-31 22:22:08:150 CN: new_year_set, uid:2s1165p11842910, accumulative success, id:14
2019-01-01 04:27:05:725 CN: new_year_set, uid:2s1165p11842910, accumulative success, id:20
2019-01-01 06:59:31:919 CN: new_year_set, uid:56s1164p12432534, accumulative success, id:20
2019-01-01 07:57:40:598 CN: new_year_set, uid:3s1164p2481371, accumulative success, id:20
2019-01-01 08:07:34:735 CN: new_year_set, uid:3s1162p11832556, accumulative success, id:20
